#word,meaning,option1,option2,option3
conservatism,保守主义,场面,主义,胆量
dialogue,对话,诉说,多嘴,直言不讳
blast,爆破,埋伏,空袭,侵袭
solicitor,律师,教师,检察官,教练
submerge,（使）沉没,陷落,漂移,奔流
flourish,挥舞,拨开,摇动,摆弄
drain,（使）流走,(使)统一,朴素,景象
sanctimonious,假装神圣,连接,(使)放慢,最大限度
provocation,挑拨,侵犯,危害,帮凶
consistency,浓度,身材,幅度,比例尺
antiquated,陈旧,潮湿,新鲜,妖艳
bang,发出砰的一声,嗥,再见,颜料
locally,在地方上,灵魂,给…加润滑油,离
stroke,（绘画等）一笔,震动,推理,交流(思想等)
clap,鼓掌,爱抚,拍打,缩写
adoption,采用,挪用,区别,用法
frivolity,轻浮,操切,端详,耐烦
idyllic,田园诗的,动身,沿着,小农
foolish,愚蠢,灵活性,卑怯,薄弱
hilly,多小山的,热情,泥土,真实
comprise,包含,霸占,洋溢,包容
inoffensive,不触犯人,消防,摧残,防止
conscientious,尽责,补救,抱佛脚,面临
exhausting,使用尽的,未来,确定,用右手的
quota,配额,指数,使用量,雨量
cometary,彗星,流星,白矮星,地球
notch,刻痕,祈求,函件,看见
odor,气味,乐趣,嗜好,兴致
regulatory,规章,规矩,定规,规则
parasitic,寄生,生活,餐饮,家常
rectify,矫正,向前,搅乱,渎职
lethal,致命,猛烈,无情,鞭辟入里
magical,魔术,柔道,对口相声,流星
bark,树皮,毛毡,毛,羽毛
contented,满足,需要,相应,存在
chronology,年代学,医学,高科技,科研
counselor,顾问,支柱,上边,帮厨
ascending,上升,涨价,减肥,增高
commissioner,委员,冗员,下属,共产党员
overconfident,过于自信,顶住,包干,退休
ally,联盟,不结盟,集团,拜把子
suite,一套,乐趣,冷淡,意见
tectonics,构造地质学,英(美)喂,拍手,恭喜
faucet,水龙头,水槽,滤波器,探测器
clamor,叫嚣,拌嘴,打伤,顶撞
optometrist,验光师,介绍,接见,一串
strip,条,还,原理,(绘画)艺术
execution,完成,奉行,定稿,实现
constitute,组成,缠绕,并联,失效
promising,有前途的,害怕,指甲,以
adventurous,喜欢冒险,公路,简明,高兴
assistance,协助,补助,慰问,安抚
trash,垃圾,秕糠,文物,宝石
chat,闲谈,阐述,谈到,演说
ecological,生态,前提,气氛,环境
induce,导致,驱动,挑起,吸引
advent,出现,表露,发出,显现
regardless,不顾,一旦,不堪,另外
convincing,令人信服,疑心,自信,羡慕
alike,相同,附属,属于,不约而同
fortuitous,偶然,恐怕,不够,人寿保险
renewal,复兴,改进,改善,转运
filter,过滤器,雷达,配备,警报器
corrosion,腐蚀,报复,帮倒忙,报恩
rattlesnake,响尾蛇,海狸,青蛙,白花蛇
insight,洞察力,功夫,精神,能力
pristine,原始,保险,现成,国产
cooperate,合作,抱佛脚,面临,大显身手
stationery,文具,信封,摁钉儿,拷贝
oyster,牡蛎,贝类,龙虾,对虾
pole,（南北）极,犁,聊天,证明
evoke,激起,推动,范围,杜绝
handicap,残疾,传染病,喉炎,白喉
delta,三角洲,沙漠,群岛,暗滩
grace,风度,特性,傲骨,傲气
tremendous,巨大,有力,刚劲,弱小
treason,叛逆,出卖,变天,篡夺
igneous,（地理）火的,深处,胆小,公平
anesthetic,麻醉剂,药剂,药丸,药膏
celestial,天上,对面,沿海,城郊
upheaval,剧变,渐变,衍变,形成
endotherm,温血动物,变温动物,农作物,动物
utilitarian,实利,暴利,红利,薄利
skepticism,怀疑,同意,认真,信赖
conceptual,概念上的,平静,读物,突发
optical,光学,科技,科研,高科技
cottonwood,三叶杨,理想,农作,喧闹
confluence,聚集,告别,集中,久违
election,当选,中式,洗刷,罢官
quadrilateral,四边形,状态,小型,大型
pastel,柔和,势如破竹,急剧,尖锐
paramount,最重要的,(自然)科学家,本,赤黄色的
feudal,封建制度,百分制,法制,包干制
playwright,剧作家,技术员,研究员,大家
basin,盆地,东经,热带,北纬
resistance,反抗,防卫,不可抗力,抵抗力
towering,高耸,最低,巨大,最高
stark,荒凉,隆重,不暇,寂寞
victuosity,艺术鉴别力,(病)发作,衣服的腰部,描绘
verify,证明,在于,可谓,可见
content,满足,并行不悖,提供,供应
icon,圣像,佛教徒,异教徒,财迷
peculiarity,特性,利害,区别,顺差
divide,分裂,众志成城,背井离乡,联合
topographical,地形学的,目的,三(个,戏院
ambivalence,矛盾心理,地面,发表,地区
evaluate,评价,点名,评比,评估
categorize,分类,研制,类推,集锦
supercontinent,（地理）超大陆,安逸,零售商人,抹布
engraving,雕版,木版,版,页心
percussion,打击乐器,梆子,板胡,风琴
rough,不平,打算,合意,不安
magnificent,高尚,粗俗,清廉,不三不四
shuttle,往返汽车,逗留,财富,揩
supplement,增补,加宽,升值,补遗
savings,储蓄,保藏,囤积,保存
minority,少数民族,赞同,广大,热情
issue,问题,葡萄牙语,课题,藏语
predict,预言,所有权,援助,直到…
magnetism,磁,短波,电磁,光电
kinetic,动力学的,数量,翼,研究室
secular,世俗,端庄,贞洁,神圣
tyrannical,暴虐,不人道,善良,不仁
accuracy,准确性,属性,傲骨,可能
intermediate,中间,困难,上流,合格
gauge,测量,检测,勘测,勘探
unselfish,不自私的,吝啬,傲岸,恭顺
copper,铜,修女,智慧,墨水
isolated,孤独,舒服,寂寞,占线
rip,撕,扶,抽,自拔
lifesaver,救生者,鹰,费,宝贵
videocassette,录像带,软盘,家伙,硬盘
flexibility,灵活性,精明,愚笨,高明
imaginary,想象中的,伪造,搬弄,寻衅
credence,信任,自信,半信半疑,信仰
pill,药丸,奶酪,中药,白兰地
witness,目击,偷看,白眼,把风
quarterly,每季,前年,暑天,周年
objective,目标,缘故,笔力,东西
perennially,永久,通宵,多时,临时
extended,延长,收缩,暴涨,浸透
displace,取代,出名,提名,露面
genetic,遗传,不翼而飞,关系,传说
glimpse,瞥见,偷看,浏览,把风
diversity,差异,上下,顺差,弊病
glamorous,迷人,广博,狭窄,动人
impetus,激励物,鼓,命运,大声
sprout,长出,涌现,呈现,产生
current,现今,今晨,有生以来,昔年
solution,解答,答话,夸耀,标榜
popcorn,爆米花,盖饭,素食,抓饭
abundance,丰富,加密,缩短,干
interstellar,星际,白矮星,卫星,地球
by-product,副产品,容器,矿产,复制品
installment,分期付款,抵押,包赔,摘借
absentee,缺席者,劣质,土生,系
incense,熏香,授予(奖品等),舒适,平庸
entrepreneur,企业家,老资格,研究员,制作者
obsolete,废弃,舍命,牵连,断送
jumble,使混乱,交叉,不翼而飞,缠绕
pledge,保证,莫非,不至于,不意
circumscribe,限制,拔苗助长,促进,堵塞
farce,闹剧,悲喜剧,喜剧,电视剧
elasticity,弹力,潜力,握力,实力
incompatible,不兼容的,台,头发,彻底地
shatter,使粉碎,简短,碎片,光秃秃
mandatory,命令,遥控,动员,责成
economize,节约,抽出,平衡,足够
verdict,(陪审团的)裁决,头痛,走,悲哀
troupe,剧团,报馆,电台,电影院
grope,摸索,存储,避风,退避
pauper,贫民,乞丐,债权人,债务人
positive,（电）阳极的,粉红色的,法国(语)的,最后
betray,出卖,续订,发行,推销
fragility,脆弱,大胆,百折不挠,断然
breathless,无声息的,乡间的土地,铸造(硬币),打扰
staircase,楼梯,扶手,长廊,路
sour,酸的,在…下面,有条理的,点缀
primordial,原始,就绪,正式,大材小用
pack,装,出示,锤子,正规
recipient,接受者,顾客,不速之客,听众
phenomena,现象,背景,奇观,全景
deplete,耗尽,浪费,白费,消费
considerate,考虑周到,保重,衡量,宽容
perceive,察觉,熟悉,忘记,精通
overlapping,交迭（的）,(安然)度过(暴风雨、难关等),腐烂,描写
stonemason,石工,园丁,裁缝,泥水匠
medieval,中世纪的,本领,没有,献出
ravine,沟壑,驳岸,陷阱,葛洲坝
supreme,最重要的,校长,休假,人工
addict,使上瘾,密切结合,深的,移动
imply,暗示,志,表示,发表
array,大批,芸芸,不可胜数,圆周
industrial,工业,工程,航运,中保
impersonate,模仿,预习,留学,补习
distress,不幸,避坑落井,进退两难,发迹
theist,有神论者,除非,划分,慢慢
balmy,（空气）温和的,值钱,把…装入口袋,专心
prodigious,挥霍,浪费,节省,抽出
practicality,实用性,地区性,惩罚性,兼容性
catalyst,催化剂,竟然,骑车,非常
initiate,开始,启动,动手,开学
paraphrase,将…释义,转向,蔓延,扩充
prohibitive,禁止,打印,批准,签证
affliction,痛苦,凄惨,哀痛,欢腾
formidable,令人敬畏,丰富,讨厌,可笑
amenity,生活福利设施,键盘,收入,白色
indicate,象征,可见,预兆,所谓
bias,偏见,异议,共识,政见
tableland,高原,有力,土生,只...)
insert,插入,埋葬,衬里,钳
refreshment,提神之事物,日常食物,秤,劈开
markedly,显著,背后,暧昧,隐约
time-consuming,费时间的,发射,领域,外国人
impressive,给人深刻印象的,天鹅,定价(或标价),排球运动
patriotic,爱国,忠于,厌倦,博爱
cling,粘紧,撞见,通风,短路
embed,插入,堵塞,安放,钳
stride,大步,疾走,步行,漫步
innermost,最里面的,棍,智慧,搬运
popular,流行,传说,连结,关系
leopard,豹,白熊,豹子,老虎
discrete,独立,相互,从中,就是
credit,信誉,名望,众望,盛名
shuffle,洗牌,使相信,万物,丢失
project,设计,筹措,图谋,败兴
malleability,可塑性,多样性,历史性,全国性
foliage,树叶,雨,侧厅,指导
deterrent,制止物,犁,向后,感到刺激
rent,分裂,三位一体,别离,团聚
absent,缺少,不足,现存,动态平衡
grease,油脂,酱,豆油,板油
encase,包住,包扎,投射,卷曲
relevance,相关,不相干,影响,连锁反应
blues,抑郁,大发雷霆,愤怒,忧郁
mechanism,机理,大体,福音,意思
vicinity,附近,遥遥,边远,初
squirrel,松鼠,鲸鱼,鼹鼠,袋鼠
translucent,透明,朦胧,黑暗,附近
lively,栩栩如生,板上钉钉,灵活,尖锐
bankruptcy,破产,不力,崩溃,关闭
justly,公正,民主,不公,清廉
acclaimed,受人欢迎,真实,精神上,上演(戏剧等)
pulse,脉搏,动脉,穴位,丹田
idiomatic,惯用,用法,罄,照搬
exhibit,展现,含水,层出不穷,突显
germ,细菌,抗体,跳蚤,白蚁
besides,除了…（还有）,立正,加之,年度
swampy,沼泽,岛屿,半岛,沙漠
recommendation,推荐,提名,出名,保送
precursor,先兆,迹象,病症,行踪
infectious,传染性的,缝纫,轻触,最初
maneuver,(用策略)调动,困境,校订者,挫折
stimulation,鼓舞,堵塞,限制,施加
retirement,退休,负责,自负,包揽
weep,哭泣,乐意,刻度,空地
confining,狭窄,可爱,平衡,可怕
glassware,玻璃器具,苗条,不飞,敏感
prescription,药方,书信,丹方,皮带
porous,可渗透的,交际,吹气,集合
autobiographical,自传,日志,童话,编年史
reliability,可靠性,有信心的,书写,麻烦
stimulus,刺激物,苹果树,(非正式)抓住,可爱
slab,（四边形的厚物质）板,然后,贵重物品,真心
artificial,虚假,实弹,名副其实,十分
embroidery,刺绣,熨,缝纫,补缀
scaled,有鳞状斑点的,不充分的,纯净,管理人
impede,妨碍,兴奋,杜绝,限制
accelerating,加速,巩固,提前,延缓
radical,根本,频频,一直,按时
compensation,补偿,加宽,加油,增添
toed,有趾,这(个),向,晚霞
helpless,无助,紧张,污秽,神经过敏
cowhand,牛仔,懦夫,志愿者,令人
iterate,反复说,进行,断电,继续
quilter,缝被子的人,直升(飞)机,通知,尘世
compromise,妥协,调解,驯服,买好
vacate,腾出,足够,节约,动态平衡
alternate,替代,出面,提名,露面
dispatch,分派,复合,分开,合成
pollinator,传粉媒介,那些人(东西),预付,自豪
coach,教练,教学,考验,演习
proportion,比例,效率,采收率,汇率
substitute,代替,提名,出面,保送
accountant,会计员,书记,理发师,干部
laurels,桂冠,恩怨,纪念奖,争端
facade,表面,编队,面目,江面
exceptional,异常,采纳,无限,领受
stun,使晕倒,国际互联网,引进,接见
portend,预兆,证验,起源,体现
capacity,能力,移植,创作力,生产能力
pinch,掐,液压,端面,把握
nontraditional,不遵照传统生活的,贵重,全体,游泳
descent,降下,漂流,淹没,陷落
modify,修改,修饰,编选,删除
comparable,类似,不等式,反过来说,异步
reimburse,偿还,索取,退还,对调
remarkable,显著,笼统,有用,隐约
spacecraft,宇宙飞船,飞船,班机,螺旋桨
ascent,上升,减刑,攀升,提高
weary,厌倦,哀怨,抱恨,厌恶
proofread,校正,补遗,修饰,编译
pliant,可弯曲的,橡皮擦,新闻纸,激烈
healing,有治疗作用的,马铃薯皮,(嘲笑等的)对象,联合
cacti,仙人掌,杜鹃,丁香,桂
colony,群体,阵营,常委,合唱团
reckon,估计,猜想,主张,预料
hostile,敌对,不即不离,琐细,麻烦
rebellious,造反,不屑,革命,应有
equality,同等,同性,百川归海,步调一致
ferry,渡口,售票口,城关,边卡
sentimental,感伤性的,在..之前,头痛,减号
prefabricated,预制,修补,制片,闭门造车
neglect,忘记,洞察,知悉,察觉
willow,柳树,松树,白杨,白皮松
memo,备忘录,抄件,议案,公报
polygon,多边形,样子,形势,三角形
manipulate,操作,用字,照搬,通用
instruct,命令,发动,宣传,召集
climatic,气候上的,袖珍,处境,变化
injustice,不公平,足够,粗陋,审讯
monitor,监控,监视,点名,督促
cognitive,认知,相识,宠坏,欣赏
acclaim,称赞,抵制,取笑,拍案叫绝
mechanized,机械化的,外的,摇晃,有病
semiarid,雨量非常少的,拿,安装,按照
unpredictable,不可预知,扔掉,乐意,国际互联网
suspense,悬念,记忆,追悼,纪念
declaration,宣布,提倡,监控,集合
bronze,铜像,相片,石刻,十字架
energetic,积极,勤勉,不识大体,持久
outstanding,杰出,不良,不像话,前所未有
raze,夷为平地,难以置信,快乐,沮丧
shipment,装运,输送,空运,舰载
confinement,限制,推动,杜绝,施加
concise,简洁,半半拉拉,碎片,紧密
influenza,流行性感冒,霍乱,翳,对眼
spontaneously,自然,难怪,如此,实际
culminate,达到高潮|顶点,交换,温室,正义
crack,（使）爆裂,园丁,刀,转移呼叫
heredity,遗传,谣传,传说,联络
embarrass,使尴尬,父亲,进餐,航行图
spur,刺激,加以,促进,施加
controversy,争论,辩论,辩白,诽谤
uphold,维护,侍候,关照,保镖
exclude,把…排除在外,危害,孤立,侮辱
cluster,串,研究者,特价,细绳
colossal,巨大,奔放,薄弱,险峻
fruitlessly,徒劳,及时,无用,白白
sentimentalize,伤感,悲喜交集,凄惨,大快人心
pesticide,杀虫剂,白芍,阿米巴,阿司匹林
osprey,鱼鹰,八哥儿,孔雀,鹧鸪
unfold,打开,办报,办学,设立
atheist,无神论者,无产阶级,巫婆,劳动者
assistantship,研究生助教奖学金,庞然大物,精虫,不乐意的
ajar,（门窗等）微开的,传说,他,在心中
genetics,遗传学,课程,科研,高科技
ideology,意识形态,鹅毛,短见,政见
springtime,春天,周年,暑天,仲夏
lease,租约,法制,执法,法案
reluctant,不情愿的,摆布,逼迫,逼债
accidental,意外,偶然,恐怕,突然
cancel,取消,定名,解散,罢免
shaft,杆状物,绺,种种,栋
uniformity,同样,不谋而合,同年,同期
mold,铸型,升起,理解,攻击
expand,扩大,切换,推广,改编
attend,照顾,侍候,保驾,保安
underscore,划线于…下,告诉,报警,预报
documentation,文件,案卷,电报,档案
glandular,腺体,核子,白细胞,细胞
sponge,海绵,琥珀,翡翠,钻石
contour,轮廓,病情,场面,背景
inspire,鼓舞,推动,加以,杜绝
friction,冲突,致敬,鞠躬,下跪
stunt,阻碍…发育,重播,独立,乐趣
scratch,抓,空白,解放,大声
ventilate,使通风,台,没有分开,洋槐
linen,亚麻布,补丁,练,绒
shot,开枪,轰击,爆破,速射
rural,乡下,景德镇,西雅图,魁北克
tardy,迟到,暮,为时过早,附近
zenith,顶点,极了,北回归线,半边
split,分开,团圆,统一,三位一体
emblem,徽章,白旗,彩旗,香
commute,通勤,转运,空运,调运
extend,扩大,延长,改组,膨胀
armory,兵工厂,法庭,工厂,法院
volume,体积,硬度,强度,气温
reassure,使...安心,压迫,跟踪,给予
prudent,审慎,识相,疏忽,孟浪
exaggeration,夸张,标榜,撒谎,自夸
conjecture,推测,估计,臆测,坚持
embryonic,胚胎,最后,原委,病程
notorious,臭名昭著,权威,不见经传,著名
frown,不赞成,拥护,可以,赞成
merger,合并,众志成城,互联,已婚
stringent,银根紧的,在向,看,等等
pioneer,开拓者,孙女,前任,鼻祖
approaching,接近,例如,异步,一般来说
scotch,镇压,放逐,犯罪,剥夺
survey,调查,侦探,追查,禁止
baby-sitter,临时保姆,劝服,对…征税,评论
standpoint,立场,中立,文法,线索
Scotch,苏格兰的,(节日或大事件发生的）前夕,(男人用的放钱币、证件等的)皮夹子,时刻
rigorous,严格,反革命,独裁,傲然
satisfactory,令人满意,舒适,擘画,同谋
feverish,发烧,咳嗽,泻肚,伤风
independent,中立派,飞行器,除去,精力
astronomer,天文学家,制造者,创造者,徐悲鸿
thrive,茁壮成长,污染,询问,(较)大的
correspondence,通信,言语,寄送,咕噜
tag,标签,呈文,药方,皮带
exuberant,充满活力,教导,平凡,有关系的
artisan,手工业工人,劳工,制片人,监督者
decay,腐烂,解冻,变质,冰冻
mundane,平常,艰巨,讨厌,高级
numerous,众多,半圆,大批,扁圆
affordable,负担得起,决定,损伤,超越
overload,使超载,请求,想要,喝
breakup,分裂,联结,三位一体,握别
mimetic,模仿,读书,留学,主修
monster,怪物,亚当,灵魂,鬼魂
finance,资助,协助,安慰,慰问
dread,畏惧,余悸,震惊,退避
elevate,抬高,上升,增高,减刑
scarlet,猩红,步履维艰,强健,瘫软
timidity,胆怯,愚笨,明白,不避艰险
retire,退休,包产,承受,包揽
breeze,微风,台风,东风,疾风
brook,小河,太平洋,南海,大西洋
curriculum,学校的全部课程,你们,斑点,经营
faithful,信徒,异教徒,佛教徒,和尚
retrospect,反顾,不顾,不甘心,愿意
embryological,胚胎学的,混合物,引起,坦率
urge,催促,更换,传送,答谢
chaotic,混乱,失调,洁净,俨然
coordination,调和,说服,打伤,斗殴
drill,钻孔,合法,私下,无益
emotion,情绪,敌意,民意,本意
rhythmical,有韵律的,自然(界),等同,可允许的
aggressiveness,侵略,侵占,突破,包围
humble,卑贱,贞洁,崇高,浪漫
vacancy,空白,寸草不生,肥沃,毛茸茸
scent,香味,多姿多彩,斑驳陆离,淡
tip,顶,中等,费力,专门
naturalistic,自然（主义）的,创造者,淌,吹
ozone,臭氧,色调,废气,补色
ford,浅滩,海岸,岛屿,三角洲
likewise,同样,同时,属于,不约而同
congressional,国会,参议院,议院,众议院
Ford,福特汽车公司,认识,艺术,斗争
supple,柔顺,暴躁,规矩,开阔
cram,匆忙准备,诞生地,可耻的人或物,蜜蜂
preference,优先权,君权,夫权,权力
perfection,尽善尽美,高明,渺茫,捕风捉影
passionate,充满热情,浴血,回旋,平稳
substantially,相当多地,叔父,保护者,上下
emigrant,移居外国者,职工,干部,书记
inherit,继承,巡回,恶性循环,进行
presence,出席,缺席,脱氧,退学
unspoiled,未损坏的,仁慈,顺利,私下
shyness,羞怯,呜咽,抱头痛哭,唉声叹气
document,文件记录,成果,即刻,棉花
texture,质地,性行,兽性,操行
pinpoint,准确地确定,广泛,前面,表达
condition,状况,全景,奇景,壮观
cardiac,心脏,卖点,因素,中心
revival,复兴,改进,更新,转运
anatomy,解剖,防治,疫苗,补液
sideways,向一旁,潜水,准许,新奇
portable,编携,便当,方便,不便
crooked,蜿蜒,混乱,危难,出色
image,形象,画像,合影,病魔
malfunctional,多功能的,原型,(尤指从一地到另一地的陆上)旅行,未成熟的
rotate,（使）旋转,不公开的,告发,到商业区
phase,阶段,国务卿,国务委员,议长
debris,废墟,骤雨,瀑布,雨滴
puzzling,使迷惑的,抄袭,输出,寒冷入骨
characteristic,特征,顺差,私利,差别
horizon,地平线,跨国,边防,境外
reputed,被称为…,摘要,有规则地,协议
accredit,授权,托付,不情之请,拜托
commemorate,纪念,深思,谋求,挂念
install,安装,放置,装饰,铺设
pit,使对抗,什么,(湖、海的)底,业务费用
sow,播种,栽培,栽植,培土
patriarchal,家长,保护者,后母,伯父
spotless,没有污点,言语,依赖,过去
noxious,有害,防止,不可逾越,不利
thereby,因此,由于,由此可见,此外
civility,彬彬有礼,不耐烦,识相,索然
minuscule,极小,仇敌,无畏,叫
balloonist,气球驾驶者,无数,轻视,路程
hazardous,危险,劳顿,大喜,神经过敏
peerless,出类拔萃,不好,新鲜,特定
episode,一段情节,平方,论文,可允许的
forecast,预测,猜谜儿,渴望,预料
constitution,宪法,誓约,卞,婚约
preeminent,卓越,特定,不落窠臼,差劲
sunburn,晒斑,政体,努力,桌布(可数)
attire,穿着,栓,扣,拆散
jar,刺激,施加,拔苗助长,加以
heaven,天,灵魂,怪物,前生
accompany,陪伴,会晤,欢迎,背信弃义
hike,徒步旅行,屈身,意义,囚犯
humid,潮湿,崭新,不透气,最新
tactics,策略,专政,制度,共和
religious,信奉宗教,诚实,暴躁,叛逆
undifferentiated,无差别的,远,推迟,学业
alone,单独的（地）,成本,夸大地说,午夜
comic,滑稽,正常化,幽默,可笑
chafe,使恼火,医生,支援者,拥挤
quiescent,静止,板滞,活动,定型
aspiring,有理想的,孩子气,用功,成熟
cooperation,合作,做出,办到,抱佛脚
simultaneous,同时,针对,随着,但是
palette,调色板,笔心,笔架,笔头
plumber,水管工人,过去,全体法官,恰好
aloof,冷淡,歧视,不齿,不闻不问
vanish,灭绝,拔除,解渴,消灭
consultant,顾问,学徒,助理,支柱
interlocking,连锁,涉嫌,卷入,牵连
pronounced,显著,笼统,机密,非法
periodic,周期,历代,东周,北朝
genuine,真诚,伪善,缓和,和约
quartz,石英,暗礁,碎石,鹅卵石
inaccessible,不能得到,公共设施,安全场所,简短
satirist,讽刺作家,想像,所有权,忍耐(力)
involuntary,自然而然,毕竟,一定,偶然
violence,暴力,生气,半劳动力,兵力
barn,畜棚,(法庭中的)书记,大米,辩护
progression,行进,指南,疾走,步行
crush,使变形,掺麻醉药/毒药于(食物、饮料等),讨厌,前景
incomprehensible,不能理解,实际,深奥,拗口
triumph,获得胜利,破产,胜过,崩溃
employer,雇主,店主,随员,乡绅
landscape,风景,方程式,装饰,中国式
durable,持久,不辞辛苦,负责,用功
corruption,贪污,舞弊,买通,抄袭
commerce,商业,事业,大业,矿业
dizziness,头昏眼花,晕船,头晕,窒息
chapel,小礼拜堂,贱卖,隔开,脑力
incur,招致,驱动,吸引,致死
burrow,洞穴,断口,门口,海口
tint,给…着色,阻止,部长,肺
reinterpretation,重新解释,吞,工作,无线电话
dumbbell-like,哑铃状的,票,陌生,行动
perishable,（尤指食物）易腐的,群,难相处的,学业
symphony,交响乐,哀歌,春联,哀乐
beneath,在…之下,可见,商行,严厉
chalk,粉笔,笔筒,墨水,笔头
solitude,独处,交接,借助,外交
violent,暴力引起,诚挚,听说,叛逆
inherent,固有,非正式,课外,保险
stable,稳定,和平,按兵不动,每况愈下
freshly,新近,上星期,上次,不日
legendary,传奇,独幕剧,梆子,腔调
long-lasting,持久,奢侈,外行,笨鸟先飞
renunciation,宣布终止,人工,方案,很少
receptionist,招待员,传达,跑堂儿的,交通
precipitous,陡峭,圆周,崎岖,凹陷
multitude,大量,客气,冷酷,红色
evolution,发展,渐进,建设,昂首阔步
neutron,中子,生物,电子,原子核
deferential,恭敬,不耻下问,漂浮,冷淡
ongoing,正在进行,吃,困难,筒
sustenance,食物,烟火,草料,素食
spawn,产卵,生存,孵化,生长
seclude,使隔离,姑母,触,推动
actually,实际上,情愿,着实,难怪
outrage,凌辱,欺侮,强奸,孤立
portrait,肖像,合影,病症,半身像
consumption,消耗,密切注意,塌落,体系
bouquet,花束,雌花,花粉,麦芽
smoothly,平稳,妖艳,和平,百废俱兴
sensibility,敏感性,极好,广大,大规模的扩大
tough,艰苦,失调,毒打,贫困
appreciation,欣赏,猜谜儿,猜拳,展出
audit,稽核,追查,核准,侦探
revision,修订,传真,调色,绘画
charitable,慈善事业,狰狞,善良,之一
projectionist,电影放映员,木材,情愿,事变
postulate,假定,总的来说,鉴于,否则
adversity,不幸,暴发,糟糕,不利
synonym,同义字,渴望,同班同学,献出
fantastic,奇异,吃惊,吃不服,习以为常
implication,暗示,表态,描绘,表示
irritating,刺激,范围,堵塞,兴奋
unsubstantiated,未经证实,胜利,(英国的)大学讲师,混合比
sociable,好交际的,会友,交流,接触
suspend,延缓,安定,提前,加快
offspring,(单复数同形)子孙,大娘,朋友,前辈
claim,声称,详述,记述,讲述
slippery,（物体表面）滑的,粗劣,豪华,简朴
retrieve,重新找回,占据,击败,性骚扰
chord,琴弦,银幕,长笛,屏幕
undertaking,任务,责任,否决权,特权
symbiosis,共生（关系）,依赖,乘,仿佛
distinctive,有特色的,不像话,别开生面,空前
stagecoach,公共马车,律师业,力量,期刊
serene,平静,从容不迫,镇静,惊慌
restrictive,限制性的,存在,停车,右
gigantic,巨大,衰弱,轻微,险峻
disconnect,分离,汇集,成群结队,崩溃
sacred,神圣,端正,清廉,淫猥
qualified,合格,通常,特定,上流
foe,敌人,亲信,敌手,盟友
reserve,储备,寻的,寻机,珍藏
recommend,劝告,鼓励,游说,激励
seaweed,海草,青草,稻草,莨菪
symbolize,象征,预兆,可见,标志
lodging,寄宿,栖身,露营,穴居
foreshadow,成为先兆,说明,百川归海,在于
herder,牧者,樵夫,半自耕农,猎人
cosmopolitan,世界性的,社会,第三世界,风水
platitude,陈词滥调,答词,对白,谈话
choreograph,设计舞蹈动作,游荡,黄金,荒谬
memorial,纪念物,古物,动物,摆设
consideration,体谅,关切,放心,饶恕
warranty,担保,恐怕,不见得,陡然
dissenting,不同意的,战胜,盼望,利用
profession,职业,核工程,中保,事务
creek,小溪,长江,池子,泻湖
professionalism,特性或方法,花费,人行道,战争(状态)
impersonation,模仿,镀金,阅览,主修
connoisseur,鉴赏家,药剂师,创造者,鲁迅
conference,协商会,大会,便宴,例会
tuition,学费,文化,小费,运费
contagious,传染性的,引航员,细绳,散布于
indenture,以契约约束,喜剧,花费(钱、时间等),波浪
liquid,液体,液晶,标本,酸
species,类群,民间,广播网,电话网
hover,徘徊,小心,不知所措,如饥似渴
mitigate,使减轻,增强,使得,自动售货商店
alert,警戒,警钟,调教,教训
inventory,库存品,到国外,学,天空
autonomy,自治,包办,办理,治理
preservation,保护,保镖,侍候,照料
map,绘制…的地图,遮掩,淌,带来
plump,胖嘟嘟的,对称性,可爱,广博
tow,拖,大浪,低头,指南
peripheral,周边,重叠,平衡,无限
emphasis,强调,发誓,报警,预报
wagon,四轮马车,把..看作为,有学问的,局部
brawling,争吵,顶撞,殴打,吵闹
screwdriver,螺丝刀,夹子,棒子,钻
lure,引诱,恫吓,胁迫,强制
file,归档,囤积,绷,寻的
sway,摇摆,回旋,运行,簸荡
hypothesis,假设,除非,不只,于是
locoweed,疯草(牲畜食后引起疯草病),范围,乡下,门口
respiration,呼吸,叮,呻吟,发声
torpor,迟钝,本本主义,不敢越雷池一步,聪明
volatile,可变,变性,表面化,改变
strikingly,醒目,潜在,可疑,含糊
agile,敏捷,为时过早,疾驰,不胫而走
insist,坚决主张,公民,远征(探险,迷路
supplementation,增补,补遗,加宽,升值
commonplace,平凡,简易,第一流,不离儿
hestiant,迟疑,爱莫能助,不得已,迫切
overestimate,评价过高,修补,有才华的,场地
ineligible,无资格的,控制,老虎,山坡
informative,提供消息,苍蝇,重…,许多
wedge-shaped,楔形,舞会,黑暗,学时
inanimate,无生命的,使产生灵感,没有,车的)长队
upgrade,使升级,出名,降级,失业
faction,宗派,北约,盖世太保,东盟
weapon,武器,核军备,鞭子,皮鞭
fluent,流利,百思不解,深奥,整齐
burgeon,迅速成长,失足,落,振兴
overtire,使过度疲劳,到处,(不包括英国的)欧洲大陆,事实
facilitate,有助于,寄予,激励,加以
receptor,接受器,消防栓,算盘,食槽
perspective,远景,古迹,蜃景,场面
novel,新奇,神奇,可疑,不对
confine,限制,杜绝,束缚,施加
photograph,照片,影像,肖像,合影
float,漂浮,流动,降下,陷落
quarry,采石场,殡仪馆,股市,磁场
alliteration,（诗歌的）头韵,变成,自己,打扮
