#word,meaning,option1,option2,option3
rescue,援救,磨损,敲,厌恶
cottage,村舍,厂房,校舍,纪念馆
inquire,调查,侦探,不准,追查
convert,使改变,分级,留下,神圣
grasp,掌握,督导,遥控,监控
possibility,可能的事,公牛,作为,女性
ancestor,祖宗,猿人,大娘,继承者
butcher,屠杀者,同时代的人,检查,动画片
journalist,记者,护士,翻译,作者
civil,公民,东西,劳动力,人群
soul,灵魂,妖怪,圣诞老人,幽灵
govern,支配,封锁,超越,压制
sharpen,削尖,创立,稠的,(乐器、钟等奏出的)谐和的乐声
variation,变化,巡回,变幻,变异
environment,环境,气氛,现象,前提
dragon,龙,班级,激起,承诺
swift,快的,不常,安葬,目的
accustom,使习惯,似云,全套炊具,(大)猫熊
dock,船厂,监狱,公安部,法庭
plaster,熟石膏,沥青,石灰,水泥
mislead,使误入岐途,讲话,办公桌,(时间、事件)到来
compile,搜集,采样,调任,供职
tailor,裁制衣服,领导,提取奶油,上船/车/飞机
conquer,破除,解渴,洗刷,灭绝
irregular,不规则的,用拳头打,公园,喊
classroom,教室,书房,更衣室,厕所
butterfly,蝴蝶,火龙,熊蜂,蜘蛛
reduction,缩减,补发,裁军,补票
motivate,激励,施加,推动,限制
alphabet,字母表,最大限度,扬声器,矛
disappoint,使失望,薄膜,旅行,警告
eventually,终于,重复,即将,动不动
paste,浆湖,于…之外,教导(训),可能
lip,嘴唇,嘴巴,鼻腔,嗓子
sink,降低,贬值,日落,降价
explore,探险,游历,游荡,打牌
considerable,重要,迫切,不要紧,主干
lately,最近,未来,今晨,先前
melon,瓜,栗子,瓞,蜜桃
hunger,饿,打喷嚏,口渴,冬眠
procedure,手续,干涉,秘诀,做法
generator,发电机,起重机,引擎,马达
wide,宽阔,辽阔,不大,深深
investment,投入,入境,进入,入门
youth,青春,雌,雌雄,瘫软
dairy,乳制品,葡萄酒,鸡尾酒,香槟酒
opportunity,机会,与此同时,为时,平常
bath,浴缸,听,箱子,信箱
Mercury,水星,卫星,星云,行星
emerge,冒出,涌现,显现,包含
lemon,柠檬,浆果,种子,果肉
fan,扇子,降落伞,刺绣,芭蕉扇
wound,创伤,病害,患处,烫伤
messenger,送信者,传达,厨子,生火
worm,虫,黄蜂,蜗牛,熊蜂
skirt,女裙,对,内科,介意
engineering,工程,军政,银行业,建筑业
mercury,水银,丁烷,烃,硫磺
maintenance,维持,留下,位于,在前
item,一条,刺,正规,划分地带
resemble,像,似乎,相似,不比
goal,得分,吸取,换取,遂
influential,有影响的,善良,中止,脖子
hence,因此,由此可见,若是,此外
significant,有意义的,安逸的住所,功绩,问
flame,热情,冷淡,大量,狂暴
cash,现金,款项,获益,罚款
reinforce,加强,弱化,放松,加重
trick,哄骗,欺瞒,兵不厌诈,任凭
nucleus,核,难得,敝,无价
strategy,战略,毒计,诡计,百年大计
Russian,俄罗斯的,猪,洗,一段
hunt,搜寻,寻机,珍藏,寻的
hit,碰撞,润滑,滚动,着
fame,名声,众望,盛名,名望
Germany,德意志,成员国,祖国,发达国家
timid,羞怯,叹息,哀号,哭泣
launch,发射,笔试,学习,补考
punishment,处罚,裁判,定案,断案
dishonour,不光彩,下级,话务员,各(每)个
communicate,通讯,笔录,记录,编年史
laboratory,实验室,人民大会堂,蜂房,礼堂
emit,发表,享有,在外,沉浸
opera,歌剧,小夜曲,交响曲,戏剧
scenery,舞台布景,拍(手),支配,不久
mild,和缓,弱化,放松,改良
ignorant,无知,对答如流,无能,饱经风霜
granddaughter,孙女,开拓者,先驱,甥女
carriage,客车厢,血气,在楼上,包围
dawn,黎明,暑期,寿辰,暑假
fruit,成果,政绩,成就,贡献
mutual,共同,独家,亲手,就是
tolerate,宽恕,包容,顾虑,放心
brood,同窝幼鸟,降落,坚韧,连续广播剧
northwest,西北,殖民地,海域,郊区
screw,拧紧,以为,拖,皮子
midday,正午,白天,旦,傍晚
critic,批评家,制作者,研究员,创造者
southern,南方,真空,北方,上述
fountain,泉水,泳池,矿泉,瀑布
yellow,黄的,起支配作用的,…的人,停止营业
goodness,仁慈,那个,强暴,善良
agony,极度痛苦,微风,技术(性)的,到达
overhead,架空,全面,断章取义,流利
deduce,推断,猜想,估计,臆测
normally,通常,第一流,卓越,异常
indifferent,不积极的,一队,防务工事,饥饿
listener,听者,购买者,顾客,读者
spectacle,光景,不要,人寿保险,不测
knock,打,讲价钱,电梯,毒药
foreign,外国,帝国,国际,国家
contain,包含,填满,容纳,席卷
believe,认为,公认,考虑,发现
holy,神圣,清廉,得寸进尺,妖艳
Spanish,西班牙的,科学,使舒适,指示
departure,起程,开学,起飞,着手
ampere,安培,孟子,徐悲鸿,道格拉斯
African,非洲人,欧洲人,白人,墨西哥人
contest,辩驳,狡辩,争论,丑化
ditch,渠道,陷阱,矿井,堤岸
drag,拖,弹琴,伴奏,舞蹈
ornament,装饰物,猛烈,肉,生动
era,时代,半衰期,过渡,年份
faint,微弱,细小,粗劣,强硬
blank,空白,荒芜,肥沃,饱满
diamond,菱形,多角形,三角形,形状
wedding,婚礼,拜物教,天主教,伊斯兰教
awfully,令人畏惧,不,围巾,(用特殊记号)标出(某物
inspection,检阅,挑战,征战,动武
habit,习性,可能,傲骨,气质
temperature,温度,冰点,体温,气温
brim,边,磁性,相似性,阴性
breed,品种,广播网,民间,电话网
secondary,次要,不得了,不要紧,无所谓
sailor,水兵,骑士,军士,哨兵
evil,坏的,参加,迅速,爆裂
duration,持续,多次,原本,一向
continent,陆地,本初子午线,地球,北半球
trunk,大衣箱,百叶箱,风箱,盒子
stress,着重,辅助,核心,昂贵
shed,贷棚,一节,可以,蓝色
uniform,制服,中山装,兜兜,夹克
eve,前一刻,前面,今晚,由来
cock,旋塞,中央,降级,伤残
persist,坚持,估计,主张,公认
due,应给,买东西,伸展,一定
stuff,材料,文件,传真,电报
dive,跳水,社交,斗智,撑竿跳
dump,倾卸,堕入,破坏,伸缩
navigation,航行,宇航,巡弋,对开
minute,详细,普遍,麻烦,鞭辟入里
shallow,浅薄,无知,差劲,博古通今
inspect,检阅,短兵相接,动员,应战
infinite,无限,过于,忍受,接受
terror,惊骇,退避,激动,恐惧
puppet,木偶,风筝,跷跷板,洋娃娃
quiet,寂静,冷淡,仓促,鼎沸
outset,开始,开学,动工,启动
scope,余地,中途,独木桥,阶梯
comprehensive,理解,察觉,洞察,悲悼
death,死,饿死,不讳,舍身
sweat,汗,热到沸点,扬声器,稳重
severe,严厉,反革命,小气,宽限
importance,重要,昂贵,不痛不痒,核心
heroic,英勇,精明,安分守己,薄弱
empire,帝国,邻国,邦联,独立王国
revolt,反抗,抵抗力,不可抗力,冲击
charge,费用,信用,定金,赎金
scrape,刮,坚韧,白天,］急流
replace,取代,提名,保送,出名
amplify,放大,变调,改组,壮大
harden,使变硬,生物学家,系统,肤浅
rocket,火箭,战斗机,骰子,导弹
pail,桶,瓶子,臼,吊桶
trifle,少许,大量,总体,微不足道
tender,脆弱,顽强,浪荡,精明
century,世纪,明年,童年,去年
mass,团,人类,在下面,交通繁忙
region,地区,城区,水域,镇区
accurate,准确,笔误,不对,百发百中
hire,租用,挪用,用法,照搬
murderer,杀人犯,罪犯,政治犯,叛徒
label,标记,页码,编码,标号
flesh,肉,表皮,皮肤,不随意肌
unstable,不稳定的,哎呀,咽,(使)减速
subtract,去掉,补发,加油,淘汰
grind,磨,从今往后,同程度　,化学
fiction,小说,短篇小说,神话,特写
chance,可能性,特性,伸缩性,骄气
switch,转换,变相,变形,转向
equal,相等,同性,异步,不相上下
married,已婚,未婚,众志成城,注定
thickness,密,爆发,支票,轮胎
magazine,杂志,记录,传记,编年史
Bible,基督教《圣经》,新近,探险家,文雅
rain,雨,冬至,节日,劳动节
forbid,阻止,缠绕,激怒,扰乱
jolly,令人高兴,中午,(代人临时)照看婴儿者,使人激动
exceed,超过,主宰,制裁,不可逾越
export,输出,财贸,外贸,对外贸易
bear,生育,速冻,分娩,双生
otherwise,另外,于是,为此,只是
glance,看一下,咽口水,无线电报,附近
beggar,乞丐,债务人,幸存者,财神
joy,欢乐,叩头,狂喜,大快人心
idle,懒散,昂扬,屏息,伪装
apart,除去,否则,以便,不独
exert,尽,挪用,辨认,用以
bitter,严寒,冰冷,热力,炽热
delivery,投递,寄送,汇寄,打电话
address,地址,克什米尔,东亚,亚太
weather,天气,下落,行踪,收成
depart,出发,开车,动工,开学
fix,使固定,全部,进入,通讯
dissatisfy,使不满,打扰,贫乏,修订(改
desert,沙漠,内陆,群岛,沼泽
peculiar,特有,不知不觉,特别,无人
infect,感染,免疫,激动,动摇
bat,短棍,区别,修补,铸造(硬币)
feeble,微弱,光辉,粗劣,险峻
negative,否定,推翻,介入,承认
probability,可能性,属性,伸缩性,骄气
cube,立方形,江,极讨厌的,放
garbage,废料,秕糠,资源,废气
silent,沉默,目瞪口呆,感叹,激发
ideal,理想,龙飞凤舞,影响,高明
peninsula,半岛,草地,海滩,沼泽
clerk,办事员,经纪人,秘书,移民
majority,多数,个别,一切,荒芜
option,选择,采光,采样,采种
motor,发动机,蒸汽机,发电机,马达
sandy,沙的,窘境,极冷,研究者
generally,一般,差不多,俨然,似乎
respond,作答,解答,不问,对证
indefinite,不定,困扰,昌盛,多情
instance,事例,病例,暴乱,谋杀案
desirable,值得相望,太,周到,人物
philosopher,哲学家,郭沫若,工程师,建筑师
identical,完全相同,跟踪,摸,密封
provision,存粮,举动,恒星,磨损
hopeless,没有希望,大多,即刻,不光
sole,单独,从中,亲身,不得不
mutter,轻声低语,令人失望,委托,亲近
judgement,意见,异议,主张,动机
unfortunate,可取,私利,补益,败笔
story,传说,遗传,谣传,传播
whilst,当…的时候,衰弱,乡村,人物
rusty,变迟钝的,眼(睛),捕获物,搁
landlady,女房东,黑暗,发生,蒙受
delight,快乐,不亦乐乎,大快人心,欢腾
relativity,相关性,酸性,适应性,中性
deceive,行骗,压迫,剥削,囤积
speciality,专业,非正式,自然,现成
excess,超越,不可逾越,便利,决定
generate,引起,致死,免疫,抓住
clasp,别针,线,篦子,顶针
avoid,避免,规避,避孕,避讳
strain,尽力,决不,无人,随机
central,中心,无价,昂贵,辅助
pin,别住,外面,街,谈话
necessity,必然性,感性,刚性,惰性
appear,似乎,相似,正如,不止
misunderstand,曲解,纠正,本末倒置,纠偏
poetry,诗作,古风,史诗,日记
chicken,鸡肉,腊,牛排,烤鸭
acre,英亩,盎司,撮,品脱
property,性质,可能,气质,傲气
tobacco,烟草,有毒,大麻,毒药
successive,连续,每每,业经,持续
surgery,外科,作业,课业,财会
practical,实用,操作,照搬,挪用
institute,研究所,机组,电视台,常委
band,乐队,商会,群体,管弦乐团
drip,漏水,堵塞,通风,渗漏
glue,胶合,安全带,解开,松开
fisherman,打鱼人,屠夫,牧羊人,马夫
quiz,小型考试,实验,培植,笔试
spoil,损坏,撕毁,打破,爆裂
pot,罐,便壶,水壶,茶壶
vice,虎钳,夹子,钻,螺丝刀
corner,犄角,断后,吞噬,侦探
Portuguese,葡萄牙人,主要,糖果,诚实
locomotive,火车头,车辆,面罩,小汽车
abandon,放弃,舍命,牵扯,埋没
impossible,不可能的,省略,愚弄,也许
bolt,插销,专线,电池,天线
deepen,深化,安定,增强,巩固
doubtless,无疑,莫须有,名义,捕风捉影
anchor,锚,道德,行动,同样
service,行政部门,研究所,常委会,电视台
climb,爬,初学者,特种饮食,坚强
wool,毛线,线,布线,顶针
particular,特殊,特定,专门,可以
elastic,松紧带,桌子,袜带,球台
influence,势力,方法,大约,先导指数(标)
lord,上帝,神女,耶稣,西王母
subsequent,随后,即将,动辄,终于
her,她,抢劫,无论什么时候,短上衣
sunrise,日出,排出,出来,进入
explosion,炸裂,叮当,燎,散射
lose,失去,冰释,衍生,销毁
affect,感动,影响,有关,无关
boast,吹嘘,解答,撒谎,吹牛
admit,准许…进入,轮廓,剃,方法
pronunciation,发音,叫醒,呻吟,抽烟
textile,纺织,蒸馏,提炼,包金
blind,盲目,确切,断章取义,成立
psychological,心理,智能,创作力,竞争力
medium,中等,低级,深奥,至上
bacteria,细菌,兵蚁,壁虱,壁虱
copy,抄件,遗嘱,附件,草案
unity,团结,崩溃,众志成城,三位一体
execute,将…处死,婚礼,记忆力,肉体
sympathetic,和谐,平衡,略去,富于
recovery,重获,啜泣,是不是,木头
vacuum,真空吸尘器,向,丢失,校订者
minor,较次要的,应该,每日,束缚
impose,征,非常,座位,意外(因素)
lime,石灰,沥青,石膏,丹砂
apology,谢罪,让开,让步,让位
prejudice,偏见,短见,异议,政见
temptation,诱惑,传染,感染,免疫
broken,被打碎的,愈合,出院,好转
distance,远处,上流,边地,战区
pond,池塘,洱,昆明湖,泻湖
invest,投入,入门,入境,上车
tremble,摇动,余震,跳动,簸荡
economic,经济,小题大做,损失,一举两得
dew,露,霜,层云,烟雾
pursue,追赶,却步,渐进,祷告
alter,改变,变性,情绪化,液化
wooden,木制,铁锈,石头,乌木
hatred,仇恨,抱恨,博爱,爱憎
bruise,擦伤,起死回生,治愈,愈合
excellent,优秀,龙飞凤舞,高明,百读不厌
luggage,皮箱,信箱,百叶箱,盒子
grieve,使悲痛,建议,允许,电报
salt,盐类,板油,动物油,豆油
unusually,不平常地,多么,最多,最少
stimulate,激发,加以,兴奋,推动
pretty,漂亮,高明,龙飞凤舞,百读不厌
stranger,新来者,还钱给(某人),检查,晚霞
photographic,摄影,冲洗,录音,曝光
conscious,意识到的,恩惠,单元,处
rhythm,节奏,调频,调子,变奏
postpone,延缓,安定,巩固,起伏
dictionary,词典,新书,参考书,剪报
zeal,热忱,爱面子,自豪,殷勤
senate,参议院,情报局,领事馆,委员会
pigeon,鸽子,金丝雀,白鹤,云雀
centigrade,百分度的,深的,加入,(学科的)分科
camel,骆驼,长颈鹿,麋鹿,骏马
ribbon,缎带,书桌,带子,袜带
guilty,内疚,不好意思,不动声色,不安
acquire,学到,预习,旁听,主修
unnecessary,不必要的,足够,动态平衡,平衡
improvement,改进处,办公桌,保卫,实在
ruler,尺,表尺,计数器,气压计
sparkle,发火花,列车员,足够,点
conversion,转变,渐变,循环,衍变
brown,褐色,花白,黄褐色,灰白
officer,官员,霸主,毛泽东,外长
solemn,庄严,肮脏,混乱,一触即发
very,很,冲洗法,雨天,轨道
sugar,糖,少于,区分...的性别,列举
await,等候,告别,送行,拥护
pink,粉红色的,领导,摄影者,血统
indignant,愤慨,得意,暴跳如雷,迁怒
final,最后,经历,病历,结果
necklace,项链,手镯,戒指,首饰
rebel,造反,不值,打翻,是否
divorce,离婚,休,自杀,上门
render,使得,导致,致死,挑起
rainbow,虹,露水,霜,层云
fuel,给…加燃料,开阔,意识,一批
grass,牧草,薄荷,藜,苔藓
tide,潮,闪电,洪流,水
lorry,运货汽车,公共汽车,殡车,出租汽车
thumb,拇指,手指,食指,手腕
worship,崇拜,不服,信服,敬重
mathematics,数学,科目,医学,科研
pause,中止,止血,断奶,进展
socialism,社会主义,爱国,专政,保护主义
cordial,真诚,忠诚,听说,狡猾
tragedy,惨事,民事,意外,邮政
jam,使堵塞,成年,一伙人,裁决
strictly,严格,恭顺,独断,不可一世
nail,指甲,扁骨,髌骨,蛋壳
vessel,船,空间站,飞机,方舟
preliminary,预备,格式化,收拾,备荒
action,作用,旨意,有利可图,希望
device,器械,马蹄铁,化学武器,鞭子
grateful,感激,构想,感动,动心
soluble,可以解决,完美,向东,争论
inner,内部,结尾,病程,本末
Oceania,大洋洲,内陆,沼泽,沙漠
knob,门把,行走,步行,指
ash,灰,信条,快乐,助手
Fahrenheit,华氏温度计,免费,(儿语)妈妈,富有色彩
session,会议,常委会,舞会,报告会
coast,海岸,海滩,群岛,暗滩
last,耐久,板结,酥,柔软
sunset,日落,通货膨胀,跌价,下跌
sensitive,敏感,迟钝,本本主义,糊涂
entrance,入口,出口,上市,投资
captive,俘虏,虏获,摧毁,投降
defend,保卫,防御,抵抗力,不可抗力
conjunction,连接词,各煦,料想,(中、小学的)男学生
gap,差距,上下,特点,顺差
observer,观察员,阶段,空缺,文职
little,少,侦察(用)的,新闻媒介,扬声器
responsible,尽责,摸索,补救,面临
brain,脑,大脑,眼睛,下巴
vigorous,朝气蓬勃,不赞一词,感叹,目瞪口呆
behalf,支持,在内,沉浸,遗留
feature,面貌,幻影,人才,病容
trial,试,期考,实验,补考
berry,浆果,柠檬,种子,果肉
aircraft,飞机,方舟,汽船,空间站
asleep,睡着,冬眠,醒来,伤亡
stock,股本,不变资本,财帛,财富
crystal,水晶,硫磺,白磷,蛋白质
tutor,家庭教师,词语,出入口,诗体文
Wednesday,星期三,星期天,星期五,星期二
sack,袋,钱袋,钱包,冰袋
directly,直接,陆续,顶风,不巧
governor,州长,队长,会长,厂长
tray,碟,杯子,盘子,碗
ear,听力,功夫,生产能力,精神
brute,禽兽,白花蛇,海狸,鹌鹑
goods,货物,硬件,杂货,软件
snowy,雪的,下雨,闪电,惊涛骇浪
freedom,自由,无人,不要,尽量
mouthful,少量,繁杂,微不足道,不可多得
column,圆柱,墙壁,树桩,地板
imagine,料想,猜度,出乎预料,热望
quicken,加快,延迟,提前,日落
illegal,不合法的,合法,潜在,不可告人
naturally,天然,原始,国产,大材小用
vertical,垂直,弯曲,短粗,憔悴
beat,打败,凯旋,陷落,征服
booth,货摊,书店,小吃店,公司
motion,运动,潮流,对流,奔泻
navy,海军,八国联军,北伐军,美军
thief,窃贼,绑匪,兵痞,阿飞
stand,架,书架,屏风,棉被
communication,通讯,日记,传记,特写
prosperous,繁荣,热闹,按兵不动,冷淡
quite,的确,不如,果然,莫如
compel,强迫,逼债,恫吓,胁迫
exaggerate,夸大,应对,撒谎,标榜
native,本土,境外,乐园,颐和园
singular,非凡,不落窠臼,唯一,独占鳌头
scissors,剪刀,斧头,刀口,冰刀
compute,估算,主持,猜测,臆测
ax,斧子,纺锤,冰刀,板斧
attractive,有吸引力,残酷,想知道,车轮
liable,可能,忽然,不测,有时候
lace,花边,钞票,黄鱼,锞
benefit,恩惠,世仇,困难,不白之冤
might,能力,移植,骗术,本能
crown,王冠,斗篷,拖鞋,便帽
gasp,气喘,疲劳,喘息,屏气
injection,充满,包罗,带有,露出
cheese,乳酪,威士忌酒,白兰地,药品
physical,物质,妈妈,客人,花瓶
tedious,冗长乏味,动怒,暴跳如雷,得意
explain,解释,摘记,注解,留言
timber,木材,铁锈,铅,木制
automation,自动,光滑,人造,粗劣
India,印度,成员国,祖国,最惠国
intentional,故意,不择手段,不知不觉,从来不
commit,犯,大陆,有..味道,令人满意
cattle,牛,表语,敏捷,亲近
odour,味道,细节,骨头,意思
china,瓷器,烟囱,容器,算盘
prosperity,繁荣,百孔千疮,无情,动荡
paradise,伊甸乐园,他,森林地带,(非法)交易
absolute,纯粹,多于,统统,通通
excuse,借口,一起,有意,就是
reform,改革,摄政,独霸,变法
pistol,手枪,大炮,长枪,扳机
electronics,电子学,高科技,医学,科目
coal,煤,竟然会,守望员,烧伤
certificate,执照,护照,定单,证据
college,学院,高等学校,中学,学校
theatre,教室,暗室,洞房,书房
mail,邮寄,寄送,汇寄,通信
brilliant,卓越,独树一帜,空前,无比
sigh,叹气,暗送秋波,悲叹,害羞
slave,苦工,行动,生活,动作
guess,猜测,预期,渴望,推理
rot,腐烂,速冻,冷却,变质
lieutenant,副职官员,(和牛奶或水煮成的)麦片粥,成功,杰出
respectful,恭敬,恭顺,索然,漂浮
convenience,厕所,厨房,暗室,书房
soup,汤,部分,订(票,产品
unwilling,不愿意的,非常,拥挤,进展
landing,着陆,触发,着,撞击
establishment,确立,定都,立法,指定
choose,选择,采种,采光,采样
dress,服装,罩衫,斗篷,大衣
Indian,印度人,白人,外国人,爱国者
tractor,拖拉机,织布机,电脑,电梯
evidence,根据,加以,还是,随着
acceptance,接受,最多,共享,多么
passion,激情,民意,心情,绪
intelligent,理智,性行,人头,操行
series,连续,一直,往往,原来
faulty,有错误的,监视人,做得到的,兔肉
schedule,计划表,课表,波谱,巨著
preparation,制备,携带,军备,格式化
Mediterranean,地中海的,和平,小偷,失去
freeze,冻,新闻报道,体会,葡萄藤
crow,啼,来自东方,可能,考虑
jazz,爵士音乐,居留地,出发,想象(力)
ninety,九十,严重,(美)行李,蚁
rack,使苦痛,进退两难,出名,胜利
stupid,愚蠢,八面玲珑,胆小,坚忍不拔
spare,节约,浪费,抽出,足够
arrive,来临,来自,下去,登月
sharply,锐利,温和,深刻,活跃
suspect,疑心,自信,羡慕,认真
trousers,裤子,内裤,背心,裙子
mood,心情,民意,敌意,绪
previous,在前,沐浴,投稿,发表
zealous,热心,索然,爱面子,文雅
exist,生存,牺牲,凋谢,产卵
medal,纪念章,臂章,蜡烛,瑞香
judge,裁判员,边锋,种子,投手
journal,日报,周刊,通报,半月刊
genius,天资,先见之明,斗志,哲
supermarket,超级市场,集团,中国银行,实体
secure,安心,抱歉,轻松,惭愧
pant,气喘,喘息,屏息,伪装
injury,受伤处,遗失,射击,粉笔
recollect,想起,惦记,追求,求爱
like,像,宽容,敢,友好关系
funeral,丧葬,奔丧,自杀,埋葬
barrier,障碍,束缚,余烬,屏障
naked,裸体,悬垂,覆盖,突出
recognition,认出,对照,识货,判断
ankle,踝,学会,渴望,讲述(故事)
chew,咀嚼,误会,爱好,认识
helicopter,直升机,班机,冰橇,飞船
grade,给…分等级,非凡,阶级,检验
construct,建设,落后,吸毒,颁行
outdoors,在户外,不知名,配件,开玩笑的事物
thorn,蒺藜,贝母,丹参,葛
tent,帐篷,帱,面罩,衬垫
advisable,可取的,轮廓,有益,感谢
liberty,许可,签证,不准,打印
statesman,政治家,研究员,大方,郭沫若
twentieth,第二十,百万,上下,少数
emperor,皇帝,股东,暴君,女王
inhabitant,居民,市民,华人,华侨
blade,叶片,学院,攀登的地方,邮政
rag,抹布,篦子,浴巾,手帕
submit,服从,违宪,对抗,触犯
night,夜,午夜,中午,半夜三更
porridge,粥,舞台布景,题词,使人厌烦
drown,淹死,展现,借,(小说
childhood,早期,长期以来,会期,中间
mushroom,蘑菇,实现,定稿,吃不消
aspect,方面,半球,彼此,波段
expense,费用,捐款,赎金,家用
thrust,插,顶点,配备,访问
amount,和,大声,女衬衣,大量
pork,猪肉,火腿,香肠,牛排
interesting,有趣,可笑,可怜,不规则
congress,国会,行政院,情报局,政协
treatment,待遇,收养,接待,虐待
drink,饮料,冰棍儿,汽水,豆沙
merely,仅仅,一半,绝望,渐次
similarly,类似,例如,异步,下列
signature,签名,补报,报案,报废
battle,作战,开战,接触,背城借一
commonly,普通,及格,专门,最佳
overseas,在海外的,再,注意到,电子设备
version,改写本,踢,代替,富庶
appreciate,领会,得知,相识,认知
sin,罪,司法,戒律,流氓罪
focus,焦点,基础,伪装,核心
bite,螫,抽烟,叼,舔
castle,城堡,故居,厂房,农舍
revise,修改,修订,修饰,编印
generation,一代,学期,唐代,年代
scientist,科学家,制造者,郭沫若,学家
semester,学期,北朝,冰期,年代
lesson,功课,白卷,练习,必修课
kilogram,千克,盎司,英寸,英亩
commander,司令官,交易者,少将,军官
eager,渴望,追求,出乎预料,猜测
furnace,鼓风炉,炉灶,斗,磅秤
namely,即,金钱,江,靠近
opening,开始,着手,出发,开车
canvas,一块油画布,听到,木头,期终考试
swarm,密集,集聚,告别,集中
festival,音乐节,厂礼拜,暑假,婚期
coordinate,使协调,调遣,调整,调味
charity,慈善事业,未卖掉的,很难满足,反对
symbol,符号,标号,号码,编码
somewhat,有点,通通,纯粹,多于
fashion,样子,格言,质量,表率
institution,制度,法制,独裁,策略
secretary,秘书,移民,职员,职工
exercise,锻炼,体操,考验,教学
virtually,实际上,果真,实在,虽然
guest,客人,东西,花瓶,妈妈
prevent,预防,幸免,伤害,防水
overcome,战胜,横扫,解渴,屏除
blast,爆炸,衍射,燎,烧毁
mess,肮脏,紊乱,清爽,失调
submerge,浸没,在一起,(男)漂亮的,检验
displease,使不愉快,转移呼叫,会见,乘(公共汽车)
flourish,兴旺,和平,平稳,薄情
porch,门廊,扶手,院子,平台
drain,耗竭,任意,莫非,没有
librarian,图书馆馆长,记者,辐射线,瘦的
digital,数字,单字,括号,逗号
bang,猛击,刺激,碰见,着陆
brow,额,无论哪个,摘要,八十
receipt,收条,单子,图片,保单
relationship,关系,连锁反应,相关,断送
stroke,捋,悬挂,覆盖,包装
dozen,一打,玩耍,低级夜总会,均匀
nest,穴,赚得,白天,建设
title,标题,牌子,帽子,俗称
clap,拍手,写,抚摸,拍打
powerful,强有力的,现金,机灵,记下
cabinet,橱,一个月的时间,两倍,灰末
foolish,鲁莽,郑重,识相,小心
tour,旅行,对开,长征,跋涉
fish,鱼,强制,引出,排斥
comprise,包含,容纳,出现,含水
weight,重担,常委会,博览会,负担
seek,寻找,避暑,躲藏,寻机
expression,表达,表态,表示,说明
rein,缰绳,绳子,扣子,项链
bark,吠叫声,玻璃制品,时新,手艺
pilot,领航员,舵手,帮工,电工
ancient,古代,纪元,现代,公元前
carrier,运输工具,坚韧,完成,死的
strip,条带,完整,通常,体育家
hillside,山腰,山崖,釜山,山顶
promising,有希望的,她,普通,出现
none,没有人,喜欢(或适应)..的人,汗衫,分数
language,语言,句子,生词,形容词
guidance,领导,武官,校长,经理
regardless,不顾一切,活跃,不修边幅,安分
review,再检查,人行道,通讯,吸烟室
prisoner,囚犯,每,昂贵,满足
tyre,轮胎,龙头,轮子,舱
filter,过滤,搅和,切片,簸扬
improve,改善,转运,软化,更新
cooperate,配合,不切实际,适应,对头
pole,电极,大小,马力,极了
storey,楼,彪,客,枚
whip,鞭笞,捣碎,拷打,鼓掌
grace,雅致,浮华,堂皇,多姿多彩
tremendous,极大,短粗,开阔,大型
treason,叛国罪,黥,徒刑,国际法
earn,赚得,男性或女性,劳动,毛纺
function,职务,空缺,文职,队长
optical,光学,高科技,科研,科技
devil,魔鬼,寿星,恶鬼,亚当
tune,调谐,纯粹,冰炭不相容,复杂
election,选举,罚款,检查,大选
mount,登上,下去,过来,降临
catalog,目录,篇目,附录,编目
greeting,致敬,通信,拜寿,你好
different,差异,顺差,特色,利害
basin,盆,洲,(门墙等的)镶板,绊倒
resistance,抵抗,抵抗力,捍卫,冲击
glove,手套,粮食,袜子,围巾
Christian,信徒,异教徒,圣徒,和尚
expect,预料,出乎预料,愿意,猜想
verify,证实,取决,来自,显示
content,满意,图谋,计划,试图
reputation,好名声,建筑,疑难问题,行乞
stony,冷酷,爱面子,恭顺,傲岸
divide,分,意见,孙女,无可非议
evaluate,评价,评比,督促,点名
tin,锡,昆虫,自称无所不知的人,使人满意的原因
clue,提示,引导,指导,辅导
rough,粗略,协调,琐细,匀溜
magnificent,华丽的,同样,农场主,摄影机
special,专门,有意,竭尽全力,痛快
chimney,玻璃罩,被听到机会,错误,这时
supplement,增补,补遗,升值,增值
production,总产量,平方,碑额,差额
minority,少数,大多数,不折不扣,对偶
issue,发行,推销,转让,零售
predict,预测,估计,预料,出乎预料
wicked,令人厌恶,女人,管理,平常
accuracy,准确,百无一失,百无一失,是的
freely,自由,无人,特别,尽量
intermediate,中级,平常,上流,深奥
gauge,量,遥测,采掘,采油
except,除…之外,战斗,引航员,购货
copper,铜币,黄鱼,法郎,便士
goose,鹅,不相似的,牧师,交叉点
transformer,变压器,算盘,水槽,烟囱
imaginary,想象中的,名副其实,确切,十分
else,别的,邮政,丑事,内政
establish,确立,立法,点名,定都
witness,证据,来源,能源,货源
bend,弯曲,骨头架子,平行,垂直
complete,完整,半半拉拉,碎片,光秃秃
quarterly,季度,近代,改正,耕作
objective,无偏见的,吉利,体操家,电影(业)
relatively,相对,需要,矛盾,巧合
glimpse,一瞥,投掷,动植物体内的管道,主要
current,当前,原先,年底,今晚
solution,解决,解渴,肃清,横扫
less,更少,望远镜,冬眠,俊俏
apparent,表面上的,脾性,工业用的,天堂
cherry,樱桃,金橘,桔子,梨子
main,主要,不痛不痒,区区,不要紧
