#word,meaning,option1,option2,option3
dialogue,对话,倾倒,诉说,直言不讳
blast,一阵（风、气流或噪音）,时常,靴,野餐
solicitor,律师,检察官,阿姨,夫子
submerge,（使）沉没,奔流,溢出,降下
flourish,挥舞,挪动,抖动,拨弄
drain,消耗,的确,采,很难满足
sanctimonious,假装神圣,(给某人)吃早餐,腐败,来自北方
provocation,刺激,兴奋,施加,推动
consistency,浓度,长短,个子,尺寸
antiquated,陈旧,古老,过时,独创性
bang,发出砰的一声,片刻,(思想、文字等)采用,生长
locally,在地方上,仁慈,跟踪,高度
stroke,（绘画等）一笔,烘,报纸,咬
clap,霹雳声,伙伴,英寸,阴郁
adoption,采用,识货,判断,用于
frivolity,轻浮,步步为营,野蛮,安稳
idyllic,田园诗的,仪表,语态,练习
foolish,愚蠢,敏锐,糊涂,不敢越雷池一步
hilly,多小山的,场地,特别,记号
comprise,包含,充满,包括,并发
inoffensive,让人不讨厌的,消防,侵害,防止
conscientious,尽责,补救,摸索,面临
exhausting,使用尽的,用,鱿鱼,欺骗
quota,配额,定量,流量,使用量
cometary,彗星,寿星,火星,北斗星
notch,刻痕,荡桨,年长,处理
odor,气味,乐趣,兴趣,斗志
regulatory,调节,晚宴,规矩,规定
parasitic,寄生,餐饮,人道,家常
rectify,矫正,改过,纠察,犯规
lethal,致命,机械,无情,尖锐
magical,魔术,插图,把戏,流星
bark,狗叫,爆裂,叮当,散射
contented,满足,供给,存在,供应
chronology,年代学,课程,医学,高科技
counselor,顾问,支柱,房东,物主
ascending,上升,减刑,衰减,减肥
commissioner,委员,共产党员,申请人,定员
overconfident,过于自信,包产,退休,承受
ally,结盟,拜把子,不结盟,搭伴
suite,组,主要,近的(地),社
tectonics,构造地质学,当令期,需要,差
faucet,水龙头,显示器,扩音器,变流器
clamor,叫嚣,拌嘴,顶撞,动手
optometrist,验光师,外孙子,叶卷烟,骗子
strip,条,公斤,车间,运输系统
execution,完成,例行,吸毒,实施
constitute,构成,接口,鼎立,生效
promising,有前途的,居留地,显得,没有
adventurous,喜欢冒险,爱,棍,心灵
assistance,协助,慰问,捐助,安慰
trash,垃圾,宝石,秕糠,矿藏
chat,闲谈,列举,描述,论述
ecological,生态学的,混合物,劳动大军,原子弹
induce,导致,授予,引起,免疫
advent,出现,重现,涌现,呈现
regardless,不注意,习惯,逼上梁山,警惕
convincing,令人信服,确信,自信,羡慕
alike,相同,如出一辙,附属,百川归海
fortuitous,偶然,或许,保险,八成
renewal,更新,勃兴,复兴,新兴
filter,过滤,切片,淘金,搅动
corrosion,腐蚀,报复,蛊惑,报仇
rattlesnake,响尾蛇,蟾蜍,海豚,青蛙
insight,洞察力,眼光,功夫,智能
pristine,原始,不妥,现成,国产
cooperate,合作,面临,做出,大显身手
stationery,文具,信封,摁钉儿,拷贝
oyster,牡蛎,贝类,鲍鱼,对虾
pole,磁极,马力,大小,极了
evoke,唤起,使得,致死,吸引
handicap,严重妨碍,安定,改进,抓紧
delta,三角洲,海岸,群岛,高山
grace,风度,杀气,愁眉苦脸,傲骨
tremendous,巨大,牢固,轰轰烈烈,奔放
treason,叛逆,篡夺,篡位,叛卖
igneous,（地理）火的,起源,部门,也不
anesthetic,麻醉剂,药剂,药膏,药丸
celestial,天体,翅膀,星球,星座
upheaval,剧变,扭转,变质,变脸
endotherm,温血动物,生物,中子,动物
utilitarian,实利,红利,不变资本,薄利
skepticism,怀疑,半信半疑,不服,相信
conceptual,概念上的,因为,后母,示意要求搭车
optical,光学,课程,科研,高科技
cottonwood,三叶杨,原谅,营救,由衷
confluence,汇合,崩溃,久违,未婚
election,当选,提升,背黑锅,降级
quadrilateral,四边形,新型,球状,小型
pastel,柔和,尖锐,深刻,气势汹汹
paramount,最重要的,奖品,询问,一餐
feudal,封建制度,政策,制度,按劳分配
playwright,剧作家,创造者,发明家,技术员
basin,盆,虽然,尊重,实心
resistance,抵抗力,防御,不可抗力,捍卫
towering,高耸,短小,最高,瘦长
stark,荒凉,宁静,无声,孤单
victuosity,艺术鉴别力,报告,富庶,发生
verify,证明,体现,显示,表明
content,满足,供给,相应,共存
icon,图标,卷轴,油画,屏条
peculiarity,特性,差别,利害,弊病
divide,分裂,集合,团聚,三位一体
topographical,地形学的,宽的,防御,使联系
ambivalence,矛盾心理,使负重担,最后,新颖
evaluate,评价,督促,评比,点名
categorize,分类,科研,研制,总结
supercontinent,（地理）超大陆,迷,他,便宜
engraving,雕版图,仪器,页心,木版
percussion,震荡,余震,滚动,转来转去
rough,粗糙,半自动,简朴,雌
magnificent,华丽,浮华,破旧,简朴
shuttle,穿梭往返,压,土地所有者,复习
supplement,增补,增值,补发,补遗
savings,储蓄,刺绣,储存,存取
minority,少数,繁荣,稠密,缤纷
issue,（报刊的）期,决定,优点,逃过..的注意
predict,预言,文库,侧面,雀
magnetism,磁,短波,核电,电磁
kinetic,运动,对流,潮流,外流
secular,世俗,多情,薄情,贞洁
tyrannical,暴虐,恶狠狠,罪恶,恶毒
accuracy,准确性,骄气,可能,性质
intermediate,中级,艰巨,及格,费力
gauge,量规,茫茫一片,乐事,聪明
unselfish,不自私的,小气,大量,恭顺
copper,铜,谈话,等于,未击中
isolated,孤独,不暇,安静,无声
rip,撕,剥离,抽,折断
lifesaver,救生者,交流(思想等),(文章)段落,实现
videocassette,录像带,唧筒,硬盘,软盘
flexibility,灵活性,灵敏,无所不能,聪明
imaginary,想象中的,伪造,闹事,伪托
credence,信任,打结,半信半疑,自信
pill,药丸,奶酪,药品,威士忌酒
witness,为…作证,(用无线电或电视)广播,贵重,处理
quarterly,每季,周年,春季,前年
objective,目标,主页,病因,原委
perennially,永久,频率,冰天雪地,多年
extended,延长,暴涨,推广,缩短
displace,取代,露面,保送,出名
genetic,遗传,谣传,流行,传说
glimpse,一瞥,喜爱,不管,月饼
diversity,差异,顺差,弊病,特性
glamorous,迷人,可怕,无限,广博
impetus,推动力,智能,眼光,本能
sprout,长出,表现,重现,层出不穷
current,（液体、气体）流,政局,劣势,定局
solution,溶液,泡沫,岩浆,矿泉水
popcorn,爆米花,抓饭,圣餐,素食
abundance,丰富,附加,增加,加密
interstellar,星际,白矮星,伴星,地球
by-product,副产品,特产,名产,矿产
installment,分期付款,偿还,赔偿,索赔
absentee,缺席者,等待时间,停车,一小撮
incense,熏香,筑巢,生育,两次
entrepreneur,企业家,研究员,研究者,建筑师
obsolete,废弃,断送,舍命,连锁反应
jumble,混乱,富有,蓬松,整齐
pledge,保证,必将,定然,不至于
circumscribe,限制,制裁,推动,妨碍
farce,闹剧,电视剧,悲剧,悲喜剧
elasticity,弹力,动力,魅力,潜力
incompatible,不兼容的,煤油,木材,讲述(故事)
shatter,使粉碎,碎片,光秃秃,严密
mandatory,命令,提倡,把持,颁发
economize,节约,抽出,足够,浪费
verdict,(陪审团的)裁决,管理人,政纲,立方
troupe,剧团,电台,剧场,电影院
grope,摸索,避风,避暑,避嫌
pauper,贫民,债权人,乞丐,债务人
positive,积极,消极,怠惰,用功
betray,出卖,经销,批发,续订
fragility,脆弱,大刀阔斧,为所欲为,不懈
breathless,无声息的,加汽油,处理,无论什么
staircase,楼梯,门廊,画廊,街道
sour,酸的,法律制裁,渐衰期,宾语
primordial,原始,现成,天赋,外来
pack,装,金钱,外面,到...里面
recipient,接受者,购买者,顾客,不速之客
phenomena,现象,奇观,远景,前景
deplete,耗尽,损耗,消费,白费
considerate,考虑周到,权衡,舍得,敝帚自珍
perceive,察觉,忘记,清楚,洞察
overlapping,交迭（的）,山坡,九分之一,邻近地
stonemason,石工,裁缝,泥水匠,木匠
medieval,中世纪的,立即,士兵,机车
ravine,沟壑,渠道,堤岸,葛洲坝
supreme,(权力、级别或地位)至高的,绘画者,判断,令人愉快
addict,使上瘾,暂停,愿望,东方
imply,暗示,志,表示,描绘
array,大批,拱形,不一而足,不乏
industrial,工业,中保,航运,本行
impersonate,模仿,镀金,阅览,预习
distress,穷困,艰苦,动手,嗷嗷待哺
theist,有神论者,吟咏,宁愿(选择),推进
balmy,芳香,多姿多彩,淡,恶臭
prodigious,挥霍,抽出,足够,平衡
practicality,实用性,磁性,惩罚性,历史性
catalyst,催化剂,电扇,年龄,椅子
initiate,开始,小题大做,开学,着手
paraphrase,释义,介绍,标点,参考
prohibitive,禁止,签证,盖章,准许
affliction,痛苦,犯愁,忧虑,悲喜交集
formidable,令人敬畏,短小,广博,动人
amenity,生活福利设施,(角或温度的)度数,婶母,嗜好
indicate,象征,所谓,可见,称呼
bias,偏见,共识,异议,眼光
tableland,高原,表达,幕,轮廓
insert,插入,埋葬,放开,竖起
refreshment,提神之事物,在……之上的,快车,专心于
markedly,显著,官方,不法,可疑
time-consuming,费时间的,幕间休息,仪态,以便
impressive,给人深刻印象的,告诉,逃掉,矿井
patriotic,爱国,抱恨,心爱,动情
cling,坚持（意见）,简洁,在任何时候,截面
embed,镶嵌,插入,衬里,竖起
stride,大步,步行,握手,却步
innermost,内心,哀思,隐私,真情
popular,流行,传说,遗传,关系
leopard,豹,豹子,老虎,熊
discrete,独立,一起,亲自,独家
credit,贷方,前者,政界,学术界
shuffle,洗牌,人们,经常,商行
project,项目,广播网,民间,数字网
malleability,延展性,创造性,实质性,地区性
foliage,树叶,四分之一,如今,世纪
deterrent,制止物,开拓者,以为,宠物
rent,租金,赋税,关税,工资
absent,缺少,不足,亏损,现存
grease,油脂,豆油,池盐,酱
encase,围,扣,投射,卷曲
relevance,相关,影响,无关,埋没
blues,抑郁,赌气,愤慨,忧虑
mechanism,机理,意思,福音,大体
vicinity,附近,迟到,远程,白纸黑字
squirrel,松鼠,袋鼠,鲸鱼,鳄鱼
translucent,半透明的,情况,植物学,另外
lively,栩栩如生,板上钉钉,无情,勉强
bankruptcy,破产,崩溃,覆灭,陷落
justly,公正,大公无私,先进,闭关自守
acclaimed,受人欢迎,损害,细粒,为(论文等)答辩
pulse,脉搏,命脉,丹田,穴位
idiomatic,惯用,罄,用法,照搬
exhibit,展览,猜拳,罚酒,鉴赏
germ,细菌,抗体,壁虱,跳蚤
besides,除了…（还有）,灌溉,大声叫,（餐厅等的）菜单
swampy,沼泽,北美,田野,沙漠
recommendation,推荐,保送,提名,介绍
precursor,先兆,下落,意思,行踪
infectious,传染性的,直达,立正,那个
maneuver,(敏捷地)操纵,是否,自由,鸭肉
stimulation,刺激,堵塞,范围,加以
retirement,退休,背负,包产,包干
weep,哭泣,密,译文,只...)
confining,狭窄,平衡,动人,缺乏
glassware,玻璃器具,潮的,地(面)下的,尽可能多
prescription,药方,皮带,书信,丹方
porous,可渗透的,十(个,和…不同,责任
autobiographical,自传,日志,传记,记录
reliability,可靠性,谋杀,棉纱,灰色
stimulus,刺激,堵塞,妨碍,强加
slab,（四边形的厚物质）板,(用于否定句、疑问句等)什么,相当,恢复
artificial,虚假,确切,十分,实弹
embroidery,刺绣,缝纫,存取,绷
scaled,有鳞状斑点的,把钱存入银行,首要,木制
impede,妨碍,限制,堵塞,拔苗助长
accelerating,加速,延迟,安定,起伏
radical,根本,首先,不时,屡次
compensation,补偿,加宽,补遗,加长
toed,有趾,溢出,座,开始
helpless,无助,神经过敏,大喜,肮脏
cowhand,牛仔,令人,懦夫,君子
iterate,反复说,休会,巡回,并举
quilter,缝被子的人,旺季,专门业人员,工程
compromise,妥协,斡旋,打伤,动武
vacate,腾出,节省,浪费,平衡
alternate,交替,挨个儿,亲自,顶风
dispatch,分派,平均,合成,复合
pollinator,传粉媒介,弄脏,潜在价值,中..的意
coach,教练,备课,操演,补课
proportion,比例,倍数,效率,帮子
substitute,代替,露面,提名,咨询
accountant,会计员,经纪人,营业员,干部
laurels,桂冠,纪念奖,恩怨,裂痕
facade,表面,江面,本色,编队
exceptional,异常,不外,秉承,忍受
stun,使震惊,(电脑)位,外地人,被发现的事物
portend,预兆,显示,证实,在于
capacity,容量,差额,一度,读数
pinch,掐,端面,举起,液压
nontraditional,不遵照传统生活的,销售,亲戚,自由
descent,降下,喷射,流动,淹没
modify,修改,补遗,编制,修正
comparable,类似,一般,不啻,例如
reimburse,偿还,借出,退还,找钱
remarkable,显著,官方,非法,含糊
spacecraft,宇宙飞船,舵,飞船,冰橇
ascent,上升,减刑,增高,攀升
weary,厌倦,不共戴天,博爱,哀怨
proofread,校正,编选,删除,编印
pliant,顺从,违反,违心,违宪
healing,有治疗作用的,处理,呼吸,过去
cacti,仙人掌,桂,蔷薇,紫丁香
colony,群体,管弦乐团,代表团,财团
reckon,计算,笔算,操作,演算
hostile,敌对,单一,不对,紧密
rebellious,造反,犯得着,不要,打倒
equality,同等,不谋而合,归属,同时
ferry,渡船,游艇,出租车,班轮
sentimental,感伤性的,成果,女神,发喷嚏声
prefabricated,预制,培修,制片,闭门造车
neglect,疏忽,好看,松弛,迷住
willow,柳树,白皮松,白杨,树林
memo,备忘录,草案,方案,提案
polygon,多边形,身材,三角形,形势
manipulate,操纵,压制,超过,不可逾越
instruct,教,哀怜,定金,支持
climatic,气候上的,一定,人造,在...上面
injustice,不公平,也许,请人来,废物
monitor,监测,采矿,采煤,测量
cognitive,认知,熟悉,爱好,不得要领
acclaim,称赞,违例,讽刺,拍案叫绝
mechanized,机械化的,选举,［,书记
semiarid,雨量非常少的,直到,书名,非同一的
unpredictable,不可预知,分离,奇怪,水果(通常不可数
suspense,悬念,清楚,深思,悲悼
declaration,宣布,占据,责成,下令
bronze,青铜,铝,黄金,白银
energetic,精力充沛,弄污,执行者,邮寄
outstanding,杰出,不拘一格,空前,别具一格
raze,夷为平地,提述,认为,协定
shipment,装载的货物,攀登,某人,敏捷
confinement,限制,推进,妨碍,堵塞
concise,简洁,松弛,板结,紧密
influenza,流行性感冒,疟疾,翳,霍乱
spontaneously,自然,如此,不免,怪不得
culminate,达到高潮|顶点,聪明,游泳,纸片
crack,（使）爆裂,工资,连环画,弄脏
heredity,遗传,不翼而飞,流行,传输
embarrass,使尴尬,课程,离,现行
spur,踢马刺,列举出,吊刑,房间等)
controversy,争论,辩解,讥诮,丑化
uphold,维护,关照,保镖,侍候
exclude,把…排除在外,强奸,危害,暗害
cluster,聚集,成群结队,团圆,告别
colossal,巨大,雄伟,坚固,虚弱
fruitlessly,徒劳,便当,义务,不便
sentimentalize,伤感,痛苦,悲喜交集,欢腾
pesticide,杀虫剂,软膏,阿米巴,阿司匹林
osprey,鱼鹰,啄木鸟,鹦鹉,杜鹃
unfold,打开,建交,重建,举办
atheist,无神论者,半劳动力,改革者,无产阶级
assistantship,研究生助教奖学金,在内部,男朋友,发育
ajar,（门窗等）微开的,环境,米,左边
genetics,遗传学,科技,课程,科学
ideology,意识形态,宝贝,短见,政见
springtime,春天,暑天,仲夏,前年
lease,出租,佃,包场,包租
reluctant,不情愿的,开心,诱惑,强制
accidental,意外,人寿保险,有时,无人
cancel,取消,定名,吸收,免职
shaft,杆状物,抱,绺,绞
uniformity,同样,同年,同性,附属
mold,铸型,一致,裸体的状态,伙伴
expand,扩大,转向,放开,变调
attend,入学,罢手,结束,罢了
underscore,划线于…下,宣誓,禀告,报捷
documentation,文件,资料,传真,档案
glandular,腺体,白细胞,核子,细胞
sponge,海绵,假象牙,钻石,肥料
contour,周线,顶角,角,钝角
inspire,鼓舞,强加,堵塞,拔苗助长
friction,冲突,鞠躬,致敬,下跪
stunt,阻碍…发育,迎接,不正确地,绊
scratch,擦,经过,帝国主义,单独
ventilate,使通风,暴力,最喜爱的人或物,用管道输送
linen,亚麻布,补丁,丝绒,练
shot,照相,曝光,装扮,录音
rural,田园,温室,林地,桃园
tardy,迟到,兵贵神速,短途,为时过早
zenith,顶点,北回归线,八度,界限
split,劈开,割,雕刻,裁剪
emblem,徽章,白旗,彩旗,瑞香
commute,通勤,舰载,调运,运输
extend,延长,放开,蔓延,缩短
armory,兵工厂,警察局,厂子,监狱
volume,量,不论以何种方式,叉,使…免去
reassure,使...安心,关键,启示,当令期
prudent,审慎,识相,漂浮,实在
exaggeration,夸张,自夸,遮掩,答应
conjecture,推测,主持,坚持,发现
embryonic,胚胎,结尾,病程,其中
notorious,臭名昭著,不朽,暗无天日,光明
frown,不赞成,倾向,爱戴,约束
merger,合并,未婚,三位一体,众志成城
stringent,严厉,吝啬,不吝,红色
pioneer,开拓者,孙女,鼻祖,前任
approaching,接近,不啻,正如,俨然
scotch,镇压,开刀,犯法,剥夺
survey,调查,侦查,追查,禁止
baby-sitter,临时保姆,导体,满足,到来
standpoint,立场,方式,观点,文法
Scotch,苏格兰的,冰冻,生意(不可数),灌
rigorous,严格,小气,红色,骄矜
satisfactory,令人满意,打算,准备,罢论
feverish,狂热,堵塞,溃烂,疯狂
independent,中立派,休假,底线,玩耍
astronomer,天文学家,研究者,研究员,徐悲鸿
thrive,茁壮成长,支撑物,三十,树干
correspondence,相应,便于,并行不悖,共存
tag,标签,皮带,海报,公报
exuberant,充满活力,蝙蝠,成功而风行一时的事物,穿堂
artisan,手工业工人,制片人,劳工,短工
decay,衰落,就是说,不失为,新兴
mundane,平常,初级,上流,唯一
numerous,众多,芸芸,四方,不乏
affordable,负担得起,侵蚀,不可逾越,超过
overload,使超载,植物,存在,写
breakup,分裂,众志成城,联结,三位一体
mimetic,模仿,补习,阅读,旁听
monster,怪物,鬼魂,亚当,恶鬼
finance,财政,防务,财务,官司
dread,畏惧,余悸,醒来,惊骇
elevate,抬高,上升,提高,减刑
scarlet,猩红,无力,强健,步履维艰
timidity,胆怯,灵活性,明白,笨口拙舌
retire,退休,包揽,承担,自负
breeze,微风,冰柱,和风,冰晶
brook,小河,海边,城池,红海
curriculum,学校的全部课程,忘记,无人居住,葡萄
faithful,忠实,叛逆,不甘心,狡诈
retrospect,反顾,不顾,后悔,不甘心
embryological,胚胎学的,调查,立场,咖啡
urge,冲动,联想,退避,感激
chaotic,混乱,失调,蓬松,丰衣足食
coordination,调和,让步,动手,说服
drill,钻孔,明确,非法,隐约
emotion,情绪,民意,敌意,绪
rhythmical,有韵律的,处罚,伐木工,一些
aggressiveness,侵略,性骚扰,打破,侵吞
humble,卑贱,贞洁,浪漫,鄙吝
vacancy,空白,荒芜,光秃秃,整体
scent,气味,定性,意味,恶梦
tip,小费,家用,经费,发行额
naturalistic,自然（主义）的,水果(通常不可数,诞生的故乡,过去
ozone,臭氧,电气,瓦斯,本色
ford,浅滩,高山,海岸,半岛
likewise,同样,同期,不谋而合,属于
congressional,国会,军区,国务院,议院
Ford,福特汽车公司,机会,(工厂的)车间,牛
supple,柔软,严密,破烂,板结
cram,填塞,立即,歌剧(院),冷清
preference,优先权,负担,主权,罪行
perfection,尽善尽美,百读不厌,优惠,龙飞凤舞
passionate,充满热情,平稳,定点,无情
substantially,相当多地,姑娘,伯父,保护者
emigrant,移居外国者,土著,职员,书记
inherit,继承,重复,断电,休会
presence,出席,脱氧,缺席,退学
unspoiled,未损坏的,缔造者,(去)野餐,正好
shyness,羞怯,暗送秋波,悲泣,叹息
document,文件记录,病历,投射,找到
texture,（材料等）结构,(演员)退场,嗜好(不包括阅读等),密切注意
pinpoint,准确地确定,赤黄色的,当然,毛皮
condition,条件,补语,表语,榜样
cardiac,心脏,成份,高地,元素
revival,复兴,改进,放松,恶化
anatomy,解剖学,课程,科研,科技
sideways,向一旁,将会,(英式拼法)数学,黑(色)的
portable,编携,失效,便利,徒劳
crooked,欺诈,糊弄,欺瞒,放任
image,形象,不治之症,疫病,照片
malfunctional,多功能的,未爆炸的,苦心,静止
rotate,（使）旋转,英镑,快活,几个
phase,阶段,议员,队长,国务卿
debris,废墟,雨滴,矿泉,喷泉
puzzling,使迷惑的,推力,债(务),有节奏地敲击
characteristic,特征,弊端,利害,差别
horizon,眼界,才学,学术,多项式
reputed,有…名气,昆虫,班长,纤维质
accredit,授权,委托,拜托,转送
commemorate,纪念,深思,挂念,回忆
install,安装,组装,放置,架构
pit,煤矿,厂矿,工厂,修理厂
sow,播种,栽植,栽培,补苗
patriarchal,家长,伯母,后母,妈妈
spotless,没有污点,停止,更换,捕获
noxious,有害,不可逾越,不利,无害
thereby,因此,不然,于是,由此可见
civility,彬彬有礼,耐心,粗野,实在
minuscule,极小,碰巧,对某事物之狂热爱好者,衰弱
balloonist,气球驾驶者,项链,尊敬,狂热
hazardous,危险,凄惨,一触即发,幸福
peerless,出类拔萃,不像话,不同凡响,平常
episode,（音乐）插曲,运载工具,恰当,一杯的容量
forecast,预测,出乎预料,巴不得,预期
constitution,组织,同盟,新闻处,常委
preeminent,卓越,专门,空前,不同凡响
sunburn,晒斑,碰,睡,尽可能多
attire,穿着,披,解开,打结
jar,罐,丛林,仪表,月球
heaven,天,妖怪,灵魂,鬼魂
accompany,陪伴,拥护,欢迎,违约
hike,远足,远征,跋涉,对开
humid,潮湿,闷热,流行,破旧
tactics,战术,高技术,眼光,手艺
religious,信奉宗教,虚伪,随和,率直
undifferentiated,无差别的,免费,那个,服从
alone,单独的（地）,全国性的,靴,视察
comic,滑稽,不得人心,单调,特别
chafe,使恼火,间接,躲藏,准
quiescent,静止,无情,狂暴,活跃
aspiring,积极向上,消极,半路出家,不辞辛苦
cooperation,合作,大显身手,面临,做出
simultaneous,同时,及其,虽然,就是
palette,调色板,蜡笔,笔杆,毛笔
plumber,水管工人,手段,那么,同事
aloof,冷淡,旁观,瞩目,重视
vanish,消失,发出,失去,销毁
consultant,顾问,上边,臂膀,支柱
interlocking,连锁,提到,不相干,震动
pronounced,显著,非法,合法,隐约
periodic,周期,明代,北魏,半衰期
genuine,真诚,虚伪,孝顺,忠诚
quartz,石英,化石,页岩,板岩
inaccessible,不能得到,面谈,模态,骄傲
satirist,讽刺作家,敌人,判断,分量
involuntary,自然而然,忽然,毕竟,即将
violence,暴力,财力,生命力,半劳动力
barn,谷仓,核武库,暗堡,知识库
progression,次序,排行,框架,然后
crush,粉碎,夺取,扰乱,班师
incomprehensible,不能理解,不费吹灰之力,深奥,不着边际
triumph,胜利,胜过,失踪,征服
employer,雇主,随员,恶霸地主,财阀
landscape,风景,古迹,蜃景,格式
durable,持久,努力,怠惰,奢侈
corruption,堕落,颁行,施行,振兴
commerce,商业,军政,银行业,爵士
dizziness,头昏眼花,不省人事,窒息,晕船
chapel,小礼拜堂,太阳眼镜,进展,往那儿
incur,招致,传染,诱惑,免疫
burrow,洞穴,孔穴,鼻孔,门口
tint,染,增大,六月,场地
reinterpretation,重新解释,背诵,发现,(军士)小型越野汽车
dumbbell-like,哑铃状的,并且,完成,出口品
perishable,（尤指食物）易腐的,认出,使(某人)感到恐怖,修理工作
symphony,交响乐,哀乐,音乐,悲歌
beneath,在…之下,高兴,冒气,汗衫
chalk,粉笔,笔头,毛笔,笔杆
solitude,孤独,不暇,仓促,吵闹
violent,激烈,沉重,轰轰烈烈,活泼
inherent,固有,国产,妥善,外来
stable,稳定,困扰,无情,薄情
freshly,新近,以前,上个月,不日
legendary,传奇,独幕剧,腔调,梆子
long-lasting,持久,节俭,掉以轻心,用功
renunciation,放弃,连锁反应,弃权,舍命
receptionist,招待员,信差,厨师,传达
precipitous,陡峭,坦荡,圆周,四方
multitude,大量,索然,严峻,自豪
evolution,发展,落,昂首阔步,腐败
neutron,中子,电子,原子,原子核
deferential,恭敬,爱面子,殷勤,安详
ongoing,正在进行,汇合点,设计,讲述(故事)
sustenance,食物,饲草,烟火,素食
spawn,产卵,野生,成长,孵化
seclude,使隔离,研制,毕业(典礼),更喜欢
actually,实际上,仍然,确实,情愿
outrage,凌辱,排斥,欺压,引入
portrait,肖像,疾病,瘟疫,合影
consumption,消耗,留下印象,把…看作,高兴
bouquet,花束,豆苗,花粉,花托
smoothly,平稳,内忧外患,混乱,妖艳
sensibility,敏感性,一,表情,达到
tough,坚硬,酥,板结,柔软
appreciation,口味,集邮,嗜好,斗志
audit,稽核,把关,追查,侦查
revision,修订,画像,更正,订正
charitable,仁慈,残酷,各国,这些
projectionist,电影放映员,二十(个,要求,落后于
postulate,要求,寻求,盼望,求爱
adversity,不幸,发迹,胜利,不得了
synonym,同义字,移居者,在…旁,令人满意
fantastic,（非正式）极…的,伤害,幼小,在周围
implication,牵连,丢弃,弃权,放弃
irritating,使人愤怒,纯理论的,腐朽,但是
unsubstantiated,未经证实,他(她、它)们亲自,了解,(铁路上的)敞篷货车
sociable,好交际的,交流,交往,交接
suspend,吊,存放,厝,放置
offspring,(单复数同形)子孙,密友,朋友,大娘
claim,要求,求爱,追逐,纪念
slippery,（物体表面）滑的,人造,机动,浮华
retrieve,重新找回,攻克,占据,性骚扰
chord,琴弦,梆子,板胡,屏幕
undertaking,事业,公爵,男爵,爵士
symbiosis,共生（关系）,所有人,不动摇地,极其
distinctive,有特色的,无比,特殊,一般
stagecoach,公共马车,害怕,精华,聪明
serene,平静,不好意思,不动声色,不知所措
restrictive,限制性的,间接,经营农场,向...挥手
gigantic,巨大,轻微,弱小,不在话下
disconnect,分离,握别,三位一体,汇集
sacred,神圣,卑污,清廉,鄙俗
qualified,合格,高级,卓越,可以
foe,敌人,病友,亲信,对手
reserve,储备,找到,寻机,保存
recommend,劝告,归咎,游说,激发
seaweed,海草,苔藓,毒草,藜
symbolize,象征,统称,所谓,反映
lodging,寄宿,风俗,安身,定居
foreshadow,成为先兆,展示,来源,所谓
herder,牧者,半自耕农,马夫,樵夫
cosmopolitan,世界性的,第三世界,社会,风水
platitude,陈词滥调,中心语,说法,独白
choreograph,设计舞蹈动作,违反,无优无虑,染上（病）
memorial,纪念物,奖品,物品,补给
consideration,体谅,小心,关切,包容
warranty,保修,定制,自制,压制
dissenting,不同意的,通知,变成,选择(权)
profession,职业,工程,核工程,中保
creek,小溪,洱,上流,冰河
professionalism,专业主义,桥牌,位置,喜爱
impersonation,模仿,预习,阅览,留学
connoisseur,鉴赏家,把式,创造者,文盲
conference,协商会,分会,议会,盛宴
tuition,学费,文化,零钱,运费
contagious,传染性的,刺槐,橡胶(制品),摆弄
indenture,以契约约束,交,(中小学的)女生,非常
liquid,液体,半导体,刚体,液晶
species,类群,数字网,民间,广播网
hover,徘徊,警惕,决定,不得已
mitigate,使减轻,允许,球棒,口语
alert,警戒,警钟,调教,打击
inventory,库存品,更,围棋,天然
autonomy,自治,代理,治理,办理
preservation,保护,侍候,保驾,照料
map,绘制…的地图,飞行,漏出量,未成熟的
plump,胖嘟嘟的,迷人,调和,无穷
tow,拖,有条理的,(工厂)厂长,溺爱
peripheral,周边,丰富,无限,广博
emphasis,强调,传达,报警,禀告
wagon,四轮马车,心甘情愿(乐意做…的)心情,正方形,方案
brawling,争吵,叫嚣,动武,顶撞
screwdriver,螺丝刀,棒槌,钻,夹子
lure,诱惑,致死,引起,引人注意
file,档案,材料,公文,遗嘱
sway,摇摆,抖动,运转,转动
hypothesis,假设,除了,凡是,由此可见
locoweed,疯草(牲畜食后引起疯草病),友谊,(使)担心,迟钝
respiration,呼吸,发音,吸烟,打呼
torpor,迟钝,死板,灵敏,糊涂
volatile,可变,变性,最大化,商业化
strikingly,醒目,含糊,明文,不可名状
agile,敏捷,急剧,高效率,迟到
insist,坚决主张,渴求,向,伤口
supplementation,增补,补票,补遗,升值
commonplace,平凡,深奥,艰巨,中间
hestiant,迟疑,爱莫能助,不知所措,迫不得已
overestimate,评价过高,舞台布景,加倍,店铺
ineligible,无资格的,只,剥削,桃红色的
informative,提供消息,上衣,倒,吓唬
wedge-shaped,楔形,统治,十足,考虑
inanimate,无生命的,哭诉,渐渐,技能
upgrade,使升级,罢官,丢饭碗,得意
faction,小集团,基金会,工会,乐队
weapon,武器,笪,皮鞭,细菌武器
fluent,流利,周到,实际,粗浅
burgeon,迅速成长,昂首阔步,落,建设
overtire,使过度疲劳,哭泣,有恶意的,弯弯曲曲行进
facilitate,使容易,清楚,识别,通知
receptor,接受器,设备,消防栓,轨枕
perspective,远景,古迹,状况,蜃景
