#word,meaning,option1,option2,option3
cob,玉米棒子,(不包括英国的)欧洲大陆,转移呼叫,走
bygone,过去,生活,饿死,授命
insensibility,无动于衷,安之若素,不置可否,顾及
toupee,男用假发,啼,拍(手),常常
indignant,愤慨,烦恼,得意,犯愁
pullulate,剧增,附加,干,加密
necklace,项链,戒指,首饰,刺绣
disproof,反证,光源,证据,财源
laconism,简短,麻烦,复杂性,纯粹
serried,密集,告别,汇集,别离
fodder,草料,粱,烟火,食物
industriousness,勤勉,消极,不辞辛苦,拖拉
imprudent,不智,容纳,无线电话(电报),笑声(不可数)
brink,(峭壁的)边沿,兼容性,防御性,非盈利
utopian,乌托邦式,要求,向往,预期
monastery,男修道院,人,转弯处,使受伤
malicious,恶意,直觉,灵感,感觉
lampoon,讽刺文章,怒吼,用,另一个人(或事)
cheetah,猎豹,告诉,快乐,那些
compassion,同情,谅解,包容,饶恕
suture,(伤口的)缝线,粗略,卵形物,喜剧性事件
sleight,灵巧,战略,百年大计,五年计划
acrobat,特技演员,量,评定考试不及格,观众人数
suggestible,易受影响,涂(盖)上,珊瑚色的,中午
worship,崇拜,抱屈,吃醋,买帐
entirety,整体,半半拉拉,饱和,破烂
informer,告发者,偶数,疏忽的,评论
unavoidable,不可避免,竟然,不再,随着
cavity,(牙齿等的)洞、腔,生气,跳动,旧的
egregious,(缺点等)过分的,迫切,要紧,画蛇添足
fumigate,以烟熏消毒,可以折叠,多数,在全国范围内
hemorrhage,出血(尤指大出血),费劲,抄本,劳动
insular,岛屿,半岛,北美洲,亚洲
cordial,热诚,率直,叛逆,忠于
enkindle,怒气等),播弄,勉强,开心
slovenly,马虎,断断续续,仔细,负责
putative,公认,参与,驳倒,承认
skeptical,怀疑,自信,相信,赞同
enmesh,(通常被动)绊住,搏动,妇女,荒芜
transcendental,超越经验,使变酸,宁可,火苗
unsound,不结实的,选票,出口,加汽油
bane,祸根,目标,病因,结局
vessel,容器,特产,矿产,避雷器
prey,被捕食的动物,聊天,客堂间,标签
imaginative,想像,构想,感恩,幻想
verbatim,逐字,尚可,可怜,奴隶制度
empirical,经验,度假,熬夜,度过
blackmail,敲诈,诱拐,抄袭,压迫
indurate,使习惯于,句子,捐赠,雇用
comprehensible,能充分理解的,呼喊,车的)长队,汽车
unassailable,攻不破的,正规(式)的,猪肉,白种
grateful,感激,联想,动心,想像
biennial,两年一次,无用,汇合,会见
heresy,异端邪说,议论,评论,舆论
soluble,可溶,执行,(使)靠岸(登陆,用具
locust,贪吃的人,例子,百万,抽象
rhapsody,狂想曲,催眠曲,歌剧,戏剧
sill,门槛,作法,书法,步法
discommode,使为难,到一边,瞄准,闪出亮光
gemstone,宝石或次宝石,大宗,下划线,唤醒
surreptitious,鬼鬼祟祟,隐约,明白,机密
potent,强有力的,骗子,针,直到…为止
epilogue,尾声,催眠曲,小夜曲,插曲
stipulation,规定,原定,确认,预定
crossfire,交叉火力,经受,易受人摆布的人,会见
calligraphy,书法,涂抹,刻写,抬头
totalitarian,极权主义,独裁,共产主义,爱国
oppressive,残酷,恶毒,敦厚,苛刻
detractor,贬低者,冲刷,能,轻拍
contemptuous,鄙视,歧视,视而不见,保重
invariance,恒定性,注意到,兴高采烈,公尺
vernal,春季,周年,仲夏,前年
magniloquent,夸张,隐瞒,自夸,撒谎
sensitive,敏感,强悍,本本主义,八面玲珑
gestation,怀孕,癃,性交,不安
retinue,侍从,奶子,东家,左右
contraband,违禁品,奖品,古物,遗物
machiavellian,运用权术,研究,激发,用竹子制
reconnaissance,侦察,突破,围城,打破
satire,讽刺(作品),(常用复数)短处,懒惰,(坛子、壶等)盖子
illiteracy,文盲,雕刻家,小说家,发明家
dazzle,使眼花缭乱,山羊,放(枪),进入
pneumonia,肺炎,白痢,麻疹,白化病
prerequisite,先决条件,表象,环境,生态
slur,含糊不清地讲,陆地,优良(质)的,(墙壁
conjunction,联合,就是,并立,无意
filament,灯丝,钩子,网络,蜘蛛网
downplay,贬低,当选,提升,丢人
prolific,多产,动手,一举两得,经济
ruddy,(脸色)红润的,白色,严格,进步
inedible,不宜食用,预告通知,提醒,噪声
insensate,蠢笨无情,凝视,表情,非常
anarchy,政治上的混乱,和…接界,大学毕业生,农夫
subjugate,征服,失败,覆没,凯旋
proposition,看法,偏见,想法,风味
macerate,浸软,(使)放慢,劝告,模型
eclogue,田园诗,对联,十四行诗,歌词
amalgamate,合并,未婚,团聚,分裂
outnumbered,在数量上超过的,低声说出,接力赛跑,舞(蹈)
lore,知识,科学,对数,识见
decline,消减,举起,流动,烟碱
awl,(钻皮革的)尖钻,支配者,颤抖,型
dotage,老年糊涂,塞满,死亡,定期
trial,审判,公审,开庭,审讯
bludgeon,用棒打击,管理,讲课,论证
pest,害虫,标本虫,阿米巴,黄蜂
stock,存货,复制品,半成品,制品
acclivity,向上的陡坡,夜,(天气等)静的,图谋
ambulatory,(适宜于)步行的,震惊,量,医药
sack,粗布袋,没有,恶毒,贫瘠
divert,使娱乐,丧失,群众,教科书
jagged,锯齿状的,百分率,禁止,性急
grit,决心,迫切,从容不迫,迟疑
char,使...燃烧成焦炭,突然发生(发作),错误,埋藏
brute,残忍,仁慈,毒辣,人道
filly,小母马,分离,蜂拥,事情(件)
polyglot,通晓多种语言的,形成缺口,游客,功绩
reputable,名誉好的,要不是,在商业区,践踏
coexistence,共处,留下,遗留,相应
bounteous,慷慨,不亢不卑,反革命,不咎既往
syncopate,词中间省略,抚摸,扛,写
progeny,后代,前辈,同辈,友好
melancholy,令人悲伤,适当,完满,(小山)山腰
granule,小粒,核反应堆,轮,把子
adduce,给予理由,组织,鞋内衬垫,盘问
mumble,咕哝,喋喋不休,诉说,通信
illegal,违法,断路,抢劫,斩首
self-reliant,自力更生,独立自主,依赖,素食
ardor,热情,爱面子,可敬,索然
enrage,激怒,烦扰,兵不厌诈,缠绕
emaciation,消瘦,野生,孵化,生存
vertical,垂直,骨头架子,笔挺,憔悴
misconstrue,误解,喜爱,偏爱,大惑不解
nuance,细微的差异,效果,吻,领会
chantey,船歌,伴唱,悲歌,催眠曲
poignant,伤心,狂喜,痛苦,大快人心
unwonted,不寻常的,再见,巨响,一连串
sledge,雪橇,舵,空间站,桨
curator,(博物馆等)馆长,对抗,说谎,全世界
microorganism,微生物,宠物,必需品,补给
instantaneous,立即,统统,不单,临时
pitfall,陷阱,道路,长征,不二法门
inscrutable,高深莫测,百思不解,深奥,艰巨
forage,(牛马的)饲料,食品,饲料,烟火
betoken,预示,可见,证明,百川归海
caulk,填塞(隙缝使不漏水),不像,木制,女演员
novice,生手,外行,药剂师,材料
restored,恢复,速决,失去,复苏
lattice,(做篱笆或爬藤架等的)格子架,若干,会议记录,毛皮
dabble,涉足,干涉,否认,推翻
beat,心跳,发狂,狂热,溃烂
accessible,易达到的,导游书,困境,十二(个
killjoy,令人扫兴的人,小的,放慢速度,分类
singe,(轻微地)烧焦,听任,漏出量,堵塞
lascivious,好色,妖冶,喜新厌旧,忘恩负义
turmoil,混乱,嗷嗷待哺,蓬松,失调
disavowal,否认,介入,推翻,抨击
invert,上下倒置,信,比赛,胃口
reaffirm,重新肯定,躺,害虫,设备(不可数名词)
lobby,大厅,教室,别墅,卧房
cylinder,圆柱,树桩,墙壁,横梁
tickle,取悦,趋附,说服,和好
liquidate,清算,计数,运算,并入
arsenal,军械库,谷仓,兵营,仓库
prosperous,繁荣富强,不在话下,轻微,虚弱
scaffold,脚手架(造房时搭的架子),土壤,有趣味的,执行
depravity,堕落,建设,吸毒,普及
inaugural,就职,就业,出差,交接
asymmetric,不对称的,接替,人行道,天色
insider,局内人,(使)变化,有身份的人,摇
dealing,生意行为,样式,附录,布局
espousal,拥护,送行,随同,见面
compel,强迫,开玩笑,勉强,逼债
inveigh,痛骂,骂,咒骂,竞争
effulgence,灿烂的光,阳光,月光,烟火
chasm,大差别,网状系统,向西,(生动地)描述
degrade,降格,莫须有,中式,升迁
yeast,酵母,病毒,病原,抗体
cravat,领巾,手帕,拖把,毛巾
exaggerate,夸大,撒谎,答复,标榜
palate,上腭,分,哭泣,平放
savage,凶猛,平板,浴血,无情
malapropism,字的误用,捕捉,宽容,专心
contradict,反驳,狡辩,辩证,笔战
judicious,有判断力,愚昧,糊涂,卑怯
complicity,合谋,计划,试图,筹措
redistribution,重新分配,不正确地,长官,气候
conveyance,运送,流放,向导,驳运
repertoire,(剧团等)常备剧目,认出,有分歧,车辆
depraved,堕落,建设,向下,颁行
osseous,骨的,事故,你们自己,石膏
taxing,繁重,中间,高级,第一流
disinterested,公正,不公,独断,民主
verisimilitude,逼真,渺茫,可靠,捕风捉影
credential,某人可以信任的证明,收集,有条理的,不幸的事
spiny,针状,运动,豆,更
obstreperous,吵闹,吵架,打伤,顶撞
consensus,意见一致,终于,抽烟,伸展
sadden,使伤心,乡村居民,收益,阶段
waspish,易怒,供应,相应,满足
eavesdrop,偷听,收听,听见,传闻
annoying,使人颇为生气的,轻信,喊,反而
commotion,骚动,按兵不动,无情,困扰
headstrong,刚愎自用,眼尖,机智,灵活性
florescence,繁花时期,(使)感到疲劳,数量,离开
dulcet,美妙,高明,莫须有,百读不厌
leaven,发酵,副作用,用处,意义
inculpate,控告,栽赃,弹劾,诉讼
chancellor,首席法官,帆,六十个(人或物),短上衣
spendthrift,挥金如土的(人),入口处,攀登的地方,表态
osmosis,渗透,临近,不通,堵车
woo,向(女人)求爱,划分,(铁路)客车车厢,思想
amiable,和蔼,伪善,孝顺,叛逆
immorality,不道德,苛刻,残酷,公然
gloss-over,潦草地或敷衍地处理某事,理解,戏剧等中的)事件,取缔
ratify,批准(协定等),日灼,发展,早晨
hysteria,过度兴奋,把…说成,共计,物件
derivation,词源,来源,报应,证据
tantrum,发脾气,迁怒,愤慨,得意
corral,(牛、马等)畜栏,小人物,泥土,最小(少)的
parvenu,暴发户,户头,用户,订户
injection,注射剂,百万,(病)发作,迅速
tedious,冗长,蓬松,碎片,简要
defection,脱党,拼命,补救,从事
dutiful,恭敬顺从,面临,挣扎,补救
genome,基因组,白细胞,核子,细胞
vigor,活力,兵力,畜力,财力
stubborn,固执,精干,短小精悍,愚笨
harp,喋喋不休地说或写,不适宜的,出版,文章
rationale,基本原理,做梦,臂状物,张
frivolous,轻薄,不端,尊重,贞洁
timber,木材,铅,乌木,木制
varnish,涂上清漆,设计,帐篷,称赞
automation,自动装置,和平,条理,指示
abstruse,难懂,流利,不费吹灰之力,整齐
analgesic,镇痛剂,白芍,医药,阿司匹林
intentional,存心,特别,擅自,竭尽
bulge,膨胀,放开,蔓延,改编
interrogative,疑问,进程,不信任案,嫌疑
unwitting,无心,只好,专程,存心
montage,蒙太奇,外用,指法,巫术
discreet,言行谨慎,弱点,世人,太空船
commit,犯罪,抢劫,赦免,流放
compensate,补偿,加油,升值,加长
stifle,感到窒息,液体,土著,浅的
singularity,独特,不像话,不拘一格,及格
astrolabe,星盘(古代星位观测仪),招待,烛光,专一
overweening,自负,退休,顶住,包产到户
dorsal,背部,奶子,胸膛,乳头
twaddle,胡说八道,赘述,私语,吞吐
cite,引用,标明,简介,辨析
aversion,嫌恶,博爱,爱憎,爱国
nautical,船员,矿工,驾驶员,帮工
irrational,荒谬,百发百中,严密,莫名其妙
sangfroid,沉着,安静,恐慌,如饥似渴
sully,玷污,冒险,从事,报效
console,安慰,增援,慰问,补助
customary,合乎习俗,认识,方法,大头针
ejaculation,突然大叫,障碍,类似,敌人
absolute,无(条件)限制的,说话方式,人文科学,礼品
furrow,犁沟,肥胖,饶恕,世人
constrain,力劝,恐吓,勉强,强制
discursive,散漫,骄横,薄弱,果断
supposition,猜想,出乎预料,预测,预期
atrocious,残忍,不道德,毒辣,苛刻
reassuring,安心,不安,不平,抱歉
bedlam,混乱,神经过敏,蓬松,整齐
lectern,教堂里的读经台,契约,覆盖物,完全
bovine,(似)牛,气候,歌词,表等走快
pistol,手枪,化学武器,长枪,扳机
subsist,生存下去,试图,范围,离开正题
pending,未决,未婚,鼎立,并肩
scant,不足,缺乏,亏损,现存
understatement,轻描淡写的陈述,薪金,病史,昨天
notoriety,臭名昭著,腐败,举世瞩目,不朽
unfeigned,真实,可口,仿真,十分
terrestrial,陆,问候,不常,到达物
extrinsic,外在,对内,国外,体内
bizarre,奇异,安土重迁,余悸,吃惊
malinger,装病以逃避工作,不,碟,纸制品
cocoon,茧,无数,出乎意料,加号码
persuasion,说服,驯服,妥协,奉承
egocentric,利己,鄙俚,开展,崇高
brilliant,才气焕发,某物,叹息地说,部队
relegate,降级,当选,丢饭碗,背黑锅
concurrent,同时发生,附属,同步,不约而同
sluggard,懒鬼,出口,向内,激烈的竞争场合
facet,(宝石等的)小平面,背面,表面,正面
generic,种类,数字网,广播网,民间
indebted,感激,深思,想像,动心
deforestation,滥伐森林,指导,大变革的,张
eligible,合格,一定,专门,中间
machination,阴谋,准备,图谋,计划
recalibration,重新校准,女衬衣,厚运动衫,(健康状况)有所好转的
dietitian,营养学家,养料,可能,小冲突
wanderlust,漫游癖,暗流,巨流,势在必行
enamored,珍爱,舍得,不由得,克服
respectful,恭敬,文雅,殷勤,热心
equine,马的,系,流域,参赛的人(物)
scintilla,火星,行星,流星,星云
crucial,决定性的,睡眠,指挥官,把(钉、桩等)打入
lacerate,深深伤害,有些,紧身,珍贵
declivity,倾斜面,巫峡,檀香山,巫山
dauntless,勇敢,坚定,坚决,不灵
disrepute,名声不好,严重,辩解,第九个
wraith,幽灵,恶鬼,灵魂,西方
frolicsome,快活,下跪,拜倒,欢腾
invalid,无效力的,确实,空想,凶猛
extinct,绝种,灭绝,休息,失去
bivouac,露天营地,专一,规划,简明
sanction,批准,不准,盖章,签证
foresee,预见,异议,意见,意念
dismay,使气馁,最喜爱的人或物,休假,欢乐
herbaceous,草本植物,物品,动物,纪念
comestible,食物,烟火,素食,饲料
misconception,误解,爱恋,认知,相识
inexhaustible,用不完的,存在,办公桌,栅栏
collateral,担保品,使弯曲,野外,可怜
harpoon,(捕鲸的)鱼叉,白色,太阳,(旅行用)小提箱
bequeath,遗赠,缩小,履行,轰隆声
tactless,不圆滑的,表示,只...),循环
operative,(计划等)实施中的,热烈,好处,答应
continuation,继续,循环,休会,恶性循环
gourmet,美食家,创造者,研究员,发明家
propitiate,讨好,让步,媾和,驯服
neologism,新字,成长,响亮,分歧
formulate,公式化,年轻化,简单化,商业化
mastery,熟练,消极,主动,用功
truss,桁架,冰盖,盖子,吊杆
bazaar,集市,寓所,场合,现场
premium,保险费,念头,同样,(声音)低沉地
cornet,圆锥形蛋卷,弹盒,伤口,它本身
panic,恐慌,镇静,落实,急忙
gladiator,角斗士,天赋,难题,粗陋
feminist,女权运动者,榜样,关于…的,害怕
stowaway,(藏于轮船、飞机中的)偷乘者,智慧,调停,分布广的
defeatist,失败主义者,乡村,收割,盒
doyen,老前辈,世人,祖先,大娘
consternation,大为吃惊,大惊小怪,不寒而栗,懂事
nonverbal,不用言辞表达的,竞争,可以,内服药
harmonious,和谐,简短,无限,麻烦
prescribed,规定,务实,决定,明文规定
dissection,解剖,疫苗,防治,注射
vanquish,征服,覆没,战胜,陷落
pry,撬开,猪肉,听力所及距离,兜售
clench,握紧,握住,液压,掐
excel,善于,不行,自愿,不会
cozen,欺骗,放任,兵不厌诈,趋奉
crest,山顶,高山,峡谷,黄山
bask,晒太阳,缝补,生火,加热
seascape,海景,幻影,背景,全景
languish,变得消瘦,货摊,不论用何种方法,分歧
inhale,吸气,叫醒,吐,呼
sovereignty,主权,表决权,发言权,罪行
celerity,快速,半夜三更,迟到,疾驰
measly,患麻疹的,田野,面霜,一定会…
dispossessed,被剥夺财产的,刨,挨饿,代
predator,食肉动物,集会,辐射线,扇子
ravish,迷住,松弛,专心,疑惑
bloated,肿胀,泻肚,咳嗽,镇痛
suspect,嫌疑犯,强盗,杀人犯,罪人
smarmy,虚情假意,绪,心情,本意
previous,在先,之前,上次,迄今
notability,著名,腐败,不朽,奔放
apothegm,格言,宾语,状语,氨基
rapids,急流,洪流,运河,暗河
zealous,热心,冷酷,殷勤,不逊
medal,奖牌,商标,岸标,界标
pert,(尤指女孩或年轻妇女)冒失但可爱的,天国,(智力、体力上)使有准备,耐心
tenable,站得住脚,不着边际,纯粹,笔误
foster,领养,保育,养育,收养
umbrage,不快,垂死,病危,梦遗
torpedo,鱼雷,炸药,炸弹,暗箭
tanker,油轮,船上,渡船,独木舟
devour,(一口气)读完,港口,给予,神经(方面)的
mope,抑郁不乐,变色,迁怒,懊恼
impart,传授,教育,劳教,示范
viability,生存能力,储蓄,举动,设
consonant,调和,打伤,屈服,媾和
strife,纷争,非议,辩白,丑化
erosion,腐蚀,毒害,回报,播弄
sententious,简要,重叠,和谐,鞭辟入里
tinge,染色,编织,漂白,纺织
mortuary,停尸间,浴室,礼堂,休息室
depute,派...为代表或代理,十分,(希望等)破灭,另一次
espy,(从远处等)突然看到,所以,呆笨,喜欢
magnate,财主,孤儿,债权人,寡妇
dependence,依赖,为了,由,以
listless,无精打采,从来不,不要,不遗余力
skewer,(烤肉用的)穿肉杆,使就坐,辐射能,无
lubricious,光滑,雄,粗糙,鄙陋
commensurate,相称,适应,适合,巧合
toxic,有毒,纸烟,鸦片,毒药
trinket,小装饰品,打算使(成为),挨饿,出口企业
ignominious,耻辱,纪念奖,荣幸,污点
prod,刺,穿透,戳,散步
recant,改变,自动化,合法化,僵化
germicide,杀菌剂,调幅广播系统,珠宝饰物,激动
earthly,现世,升级,进退两难,折磨
altruism,不自私,叮,驾驶,力量
incontrovertible,无可辩驳,莫须有,仿真,逼肖
fallibility,易于出错,美丽,(光、物体等)移动,印
nomenclature,术语,名词,主格,生词
estrange,使疏远,复合,无恶意的,接受
candor,坦白,抄身,证词,诉讼
libretto,剧本,寓言,小说,短篇小说
lenient,宽大,民主,白色,鄙吝
vandalism,(对公物等)恶意破坏,同事,(绘画)艺术,呼吸的空气
secure,安全,危亡,大喜,安闲
gratuity,赏钱,费用,零钱,会费
sneer,嘲笑,叫好,讥诮,丑化
thermal,热的,原子能,动能,称呼
refined,文雅,耐烦,慎重,爱面子
yeoman,自耕农,樵夫,猎人,农夫
brandish,(威胁性地)挥舞,星,地段,六十个(人或物)
subside,(建筑物等)下陷,何时,广告,奇怪
usher,领座员,跑堂儿的,生火,交通
misdeed,错误行为,赦免,斩首,绑票
barrier,路障,屏蔽,圈套,道路
vestige,痕迹,脚印,行踪,皱纹
disposition,处理,变卖,转让,零售
liken,把...比作...,星,蔓延,预付
magistrate,地方保安官,也许,更好,奖学金
idiocy,愚蠢,本本主义,明智,敏锐
recognition,承认,推翻,攻击,驳斥
ankle,脚踝,爪子,犄角,熊掌
regent,摄政者(代国王统治者),选举,字母,(使)接合
dodge,闪开,让位,协商,将就
giddy,轻浮,不耐烦,耐心,粗暴
commence,开始,开学,动身,着手
delinquent,疏忽职务,磨损,犁,借口
construct,建筑,开会,改造,奠基
proscribe,禁止,签证,盖章,批准
prosper,兴旺,萧条,按兵不动,稳定性
thorn,荆棘,榆树,枣树,金橘
unalterable,不可改变,武器,核弹,(不论性别的)一个人
diurnal,白昼,下午,夜晚,日中
bower,凉亭,园艺,灯塔,金字塔
friable,易碎,除尘,富有色彩,颂扬
designation,名称,原子能,爱称,名义
advisable,适当,及时,可身,不力
liquefy,液化,变成,自动化,年轻化
format,样式,主题,布局,问题
prevarication,支吾,赘述,咕噜,诉说
inhabitant,居民,市民,同胞,华侨
catapult,弹射器,在所有权等方面属于,策划者,拂晓
blade,刀锋,纺锤,凿子,斧头
studied,慎重,不知死活,实在,端详
allowance,承认,驳斥,抨击,公认
rag,破旧衣服,晒伤,平常,不同
submit,提交,呈,预付,呈递
fledgling,正在学习飞行的幼鸟,净数,勤劳,弄脏
eminence,卓越,不像话,空前,特定
maritime,沿海,周围,苍天,旁边
porridge,麦片粥,安全门,固定在某位置的人(或物),(英)饼干
ratiocination,推论,怀疑,主张,公认
annul,宣告无效,自始至终,顶替,(英)大臣
sonorous,(声音)宏亮的,权势,上船/车/飞机,保护
merge,合并,众志成城,并肩,三位一体
whelp,犬科的幼兽,东方,(欧洲公国的)君主,长时间
idol,偶像,信徒,财迷,异教徒
dodder,蹒跚,游荡,徐步,涉
illegitimate,私生,饲养员,醒来,配件
precocious,早熟,不学无术,不识大体,孩子气
inconsiderable,微小,深入,有力,粗劣
shattered,粉碎,解决,性骚扰,占据
pied,杂色,国立,现成,规范
mushroom,蘑菇,迟误,不迭,实现
flora,(某地区或时代的)植物群,较次,责骂,年老
idolater,神像(偶像)崇拜者,核心,彻底地,敌军
thrust,刺,戳,开门,雕刻
superstructure,上层体系,大厦,住房,城楼
evince,表明,体现,说明,所谓
efficacy,有效性,隐约,含糊,不法
entertaining,使人愉快,味道,腼腆,要不是
invoke,(法律的)实施生效,于是,膝盖,吸引
packed,充满人的,冷静,吵闹,萧条
meteorology,气象学,科技,高科技,科研
plucky,有勇气的,百万,叫,形势
favorable,有利,压制,控制,不可逾越
niggard,吝啬鬼,妖精,浪子,变色龙
momentum,推进力,劣势,僵局,均势
sibilant,发出咝咝声的,正,奖杯,报刊
pulverize,彻底击败,所在地,进一步,集会
capitation,人头税,扣上(扣子),太空人,大衣箱
canary,金丝雀,鹁鸽,麻雀,鹤
descry,远远看到,偷看,把风,面对面
commuter,坐公交车上下班的人,展开,根,游行示威
unicorn,(传说中的)独角兽,生疏,均一,无数
byproduct,副作用,证验,发酵,速效
dedication,对某事业或目的的忠诚,悬挂,绸,社员
replica,复制品,半成品,矿产,出产
circumlocution,迂回累赘的陈述,全世界的,小,飞驰
aquiline,鹰的,遮蔽,向外,一伙人
appreciate,感激,思考,动心,深思
procrustean,强求一致,终生,专门,违反
humane,人道,便血,便秘,梦遗
millennium,一千年,漏洞,泄漏,告诉
abyss,深渊,苦境,现状,股市
tinder,火绒,杏仁,秕子,槟子
focus,集中,纠集,集聚,握别
snappish,脾气暴躁,短大衣,只...),迅速
instrumentalist,乐器演奏者,猪肉,在...的整个期间,缚
hue,色彩,课题,议题,笔调
frail,不坚实,因此,吸收(取),久远
duel,决斗,解放,内乱,推翻
pageant,露天历史剧,工资,微量,立方形的
cronyism,对好朋友的偏袒,活泼,(去)野餐,仆人
revise,改变,简单化,软化,商业化
waft,飘浮,陷落,奔流,降下
implicate,牵连(于罪行中),棍棒,会,(由葡萄等制成的)水果酒
capability,能力,移植,眼光,生产能力
mortify,使屈辱,早(期)的,到场,前途
thrash,鞭打,打碎,捣碎,困难
maleficent,有害,不利,超过,无害
disagreeable,乖戾,淘气,暴躁,恭顺
observance,习俗),收养,抱养,保育
fiend,恶魔,恶棍,小丑,北洋军阀
tactic,战术,高技术,移植,绝技
sulky,生气,得意,愤怒,憋闷
pincers,钳子,手镯,戒指,花边
maculated,有斑点的,充分,喷水池,还
furnace,锅炉,炉灶,手杖,斗
contrive,计划,不满,同谋,满足
complexion,外表特征,丰富,扶手,把…计算在内
paralyze,使无效,一瓶(的量),年,在地图上标示出
curfew,宵禁,侦查,获准,查证
peevish,坏脾气的,对应,便于,供需
canvas,画布,石板,黑板,圆珠笔
emote,激动地表达感情,烹调,技艺,染料
dire,可怕,可笑,不得人心,讨厌
coincide,巧合,对称,不符,不切实际
swarm,(蜜蜂)一群,共和政体,物体,治疗
disrespect,不尊敬,葬礼,洗礼,开幕式
ambrosia,美食,使相信,触,字典
chromosome,染色体,细胞,骨髓,神经
stouthearted,勇敢,聪明,精明,猖獗
coordinate,同等物,泊位,座位,首席
festive,欢乐,大快人心,叩头,欢腾
gristle,肉中难吃的硬组织,不,立方体的,土著
daubster,拙劣的画家,公升(容量单位),同样,有帮助的
slick,熟练,懒惰,半路出家,不学无术
charity,施舍,印记,睡,用竹子制
succinct,简明,可行,莫名其妙,非官方
maim,使残废,(对…)处以罚款,咖啡,无例外地
ardent,热心,粗暴,客气,自豪
hurdle,克服(障碍),餐刀,口角,否则
grumble,喃喃诉苦,可塑,设圈套,有些
institution,协会,生产队,船队,乐队
anthropoid,像人类的,组,所有人,决心
disinterest,冷漠,粗暴,客气,文雅
epistle,(长而重要的)书信,妒忌,葡萄,金
trigger,引发,引起,致死,招致
solicitous,热切,规矩,伪善,忠诚
bogus,假装,屏息,喘息,翘
conservatism,保守主义,主义,伦理,勇气
archaism,古字,德文,题字,表意文字
bale,灾祸,幸福,桃花运,灾害
fondle,抚弄,写,打碎,缩写
blast,冲击波,鸡冠,流,外流
solicitor,(城镇的)律师,渴求,自然,插入物
flicker,闪烁,呜咽,咆哮,折射
submerge,沉没,溢出,漂浮,淹没
disabuse,打消(某人)的错误念头,纠偏,犯规,模糊
flourish,活跃而有影响,船长,辫子,打击
sanctimonious,假装神圣,动人,行为,改正
indelible,擦拭不掉,瞬间,通宵,多年
retiring,隐居,定居,露营,穴居
embarrassment,焦急,迫切,迟疑,落实
provocation,挑衅,捏造,伪造,闹事
vesture,衣服,罩衫,斗篷,长袍
benediction,祝福,（,听任,警察
antiquated,陈旧,最新,好看,独创性
tangible,可触摸的,瘸的,再,多数
bauxite,铝土岩(产铝的矿土、石),看到,正式,越过
perverse,刚愎自用,眼尖,机械,对答如流
stroke,击,事情的进程,杰出,偶然性
apposition,同位语,潮湿,天地,优点
argumentation,立论,狡辩,争执,雄辩
stratosphere,平流层,序列,高层,大气层
stratify,(使)层化,未击中,干净,容忍
topmost,最高,瘦长,矮胖,长条
chromatic,彩色,花哨,香气,灰色
disconcert,使...尴尬,出现,不愿听别人意见的,复述
adulate,谄媚,庇荫,放任,和解
ruminant,(动物)反刍的,各自,有魔力的,外地人
straits,困难,嗷嗷待哺,毒打,俨然
odyssey,长途的冒险旅行,作出,引航,存在
inoffensive,不触犯人,类型,无论什么时候,祝贺
cacophony,难听的声音,背景,抵制,(意见、个性等的)差异
conscientious,尽责,抱佛脚,摸索,补救
quota,定额,含量,标量,消耗量
nephritis,肾炎,病灶,肺炎,肝炎
whiff,轻吹,冰晶,强风,和风
babble,说蠢话,牢牢,约请,传播
pedant,迂腐之人,文盲,郭沫若,徐悲鸿
exhume,掘出,摘除,钳,抽
protocol,外交礼节,浅的,有幸,污染
embodiment,化身,可谓,可见,展示
rectify,提纯,拔丝,镀锌,蒸馏
rein,缰绳,绳索,扣子,吊索
lethal,致命,变通,定型,有意思
bark,狗吠,物理,生计(活),现在
lope,使大步慢跑,灼伤,相处,哭诉
delirious,精神错乱,贯穿,港湾,夫人
anterior,较早,至今,今晚,明天
malign,诽谤,争论,丑化,取笑
stingy,吝啬,严格,慷慨,不可一世
aristocrat,贵族,太子,公主,公爵
murky,黑暗,知名,不名誉,稳健
squint,斜视,偷看,白眼,遥望
contented,心满意足,打算,安心,痛快
knowledgeable,有丰富知识的,半吊子,对答如流,起死回生
stalwart,健壮,瘫软,雌,瘦弱
sapling,树苗,雌花,麦芽,花托
surrogate,代替品,策划者,支持者,职务
wrangle,争吵,骂,咒骂,顶撞
tined,尖端,最佳,上流,专门
insularity,心胸狭窄,(大)猫熊,虽然...但是,业主
ally,盟国,联邦,独立国,大国
baffle,使困惑,成功,崩溃,不力
perspicacity,敏锐,不灵,薄弱,迟钝
faucet,水龙头,瓷器,显示器,探测器
clamor,吵闹,吵架,斗殴,顶撞
optometrist,验光师,补钉,外部,议案
strip,狭长的一片,弯的,坚定,绘画者
chivalrous,武士精神,独有,同…相称,回程
constitute,组成,通航,纠缠,并联
unspotted,清白,卑贱,太平,崇高
drone,嗡嗡地响,安置,行政部门,安慰
lexicon,词典,伪书,碑帖,新书
prattle,闲聊,列举,提出,演说
grudge,吝啬,不咎既往,革命,白色
gleeful,欢乐,下跪,悲喜交集,大快人心
long-winded,冗长,松弛,冻僵,柔软
safeguard,防范措施,牧场,冬天,发型
subservient,恭顺,慷慨,骄矜,大方
assumed,假装,屏息,悬,翘
